day,src_node,dst_node,pkt_sent,pkt_received,average_eted,total_delay
77,3,7,0,0,0,0
78,3,7,0,0,0,0
79,3,7,0,0,0,0
80,3,7,0,0,0,0
81,3,7,0,0,0,0
82,3,7,0,0,0,0
83,3,7,0,0,0,0
84,3,7,0,0,0,0
85,3,7,0,0,0,0
86,3,7,0,0,0,0
87,3,7,0,0,0,0
88,3,7,0,0,0,0
89,3,7,0,0,0,0
90,3,7,2,2,0.005149603,4.103855
91,3,7,0,0,0,0
92,3,7,0,0,0,0
93,3,7,0,0,0,0
94,3,7,0,0,0,0
95,3,7,0,0,0,0
96,3,7,0,0,0,0
97,3,7,0,0,0,0
98,3,7,0,0,0,0
99,3,7,0,0,0,0
100,3,7,0,0,0,0
101,3,7,0,0,0,0
102,3,7,0,0,0,0
103,3,7,2,2,0.009476066,11.012804
104,3,7,0,0,0,0
105,3,7,0,0,0,0
106,3,7,0,0,0,0
107,3,7,0,0,0,0
108,3,7,0,0,0,0
109,3,7,0,0,0,0
110,3,7,0,0,0,0
111,3,7,0,0,0,0
112,3,7,0,0,0,0
113,3,7,0,0,0,0
114,3,7,2,2,0.0051493645,3.6835098
115,3,7,0,0,0,0
0,3,8,6,6,0.15372533,1.308099
1,3,8,3,3,0.015791297,2.918093
2,3,8,3,3,0.18299973,1.4522991
3,3,8,2,2,0.027466476,1.5695
4,3,8,2,2,0.017166555,2.031609
5,3,8,4,4,0.017073244,1.557375
6,3,8,6,6,0.018649718,1.332133
7,3,8,4,4,0.16845551,3.177256
8,3,8,5,5,0.29730865,1.6328101
9,3,8,6,6,0.15061168,1.750673
10,3,8,3,3,0.09830332,1.1689811
11,3,8,4,4,0.023366004,2.60798
12,3,8,5,5,0.2041488,1.4735391
13,3,8,4,4,0.17688298,1.2909329
14,3,8,5,5,0.40437803,2.478877
15,3,8,2,2,0.030899584,2.897118
16,3,8,3,3,0.07738769,1.5440159
17,3,8,6,6,0.017852664,1.0425451
18,3,8,3,3,0.021347323,2.848058
19,3,8,3,3,0.07338464,1.0760059
20,3,8,4,4,0.024020731,1.238369
21,3,8,4,4,0.017509818,2.768866
22,3,8,3,3,0.02037541,4.675556
23,3,8,0,0,0,0
24,3,8,2,2,0.02918297,2.56593
25,3,8,2,2,0.0154495835,3.6903772
26,3,8,4,4,0.033715725,2.943389
27,3,8,3,3,0.026243648,1.059824
28,3,8,3,3,0.02885902,2.027713
29,3,8,3,3,0.026767334,1.0160439
30,3,8,4,4,0.018394977,1.104774
31,3,8,3,3,0.022386232,3.633978
32,3,8,3,3,0.0173496,1.636117
33,3,8,3,3,0.036043603,2.608968
34,3,8,4,4,0.021849066,1.728301
35,3,8,2,2,0.032616556,1.1114011
36,3,8,2,2,0.056649566,1.233746
37,3,8,3,3,0.030500213,9.891768
38,3,8,2,2,0.020599484,1.3771069
39,3,8,3,3,0.01912558,3.0320778
40,3,8,3,3,0.023477355,3.5472932
41,3,8,3,3,0.017605344,2.07858
42,3,8,3,3,0.025177637,1.3640349
43,3,8,2,2,0.03433305,2.897118
44,3,8,2,2,0.020599604,2.255603
45,3,8,3,3,0.017166337,2.774952
46,3,8,2,2,0.013732851,7.80503
47,3,8,2,2,0.042916596,2.255603
48,3,8,3,3,0.038104374,1.3385861
49,3,8,2,2,0.027466476,1.4579239
50,3,8,2,2,0.025749445,1.757297
51,3,8,3,3,0.02174429,2.193472
52,3,8,2,2,0.027466476,2.56593
53,3,8,2,2,0.020599842,11.702395
54,3,8,5,5,0.014878964,1.0852079
55,3,8,6,6,0.024447361,1.1293709
56,3,8,0,0,0,0
57,3,8,2,2,0.02918309,1.3578391
58,3,8,2,2,0.06694937,3.614863
59,3,8,2,2,0.053216577,4.051846
60,3,8,2,2,0.05605352,1.0390201
61,3,8,3,3,0.032426637,1.4403
62,3,8,0,0,0,0
63,3,8,2,2,0.020599842,9.607949
64,3,8,3,3,0.03650673,5.338273
65,3,8,5,5,0.019599605,1.359616
66,3,8,3,3,0.02403295,2.155277
67,3,8,2,2,0.03948307,1.0497661
68,3,8,2,2,0.030899584,3.209516
69,3,8,0,0,0,0
70,3,8,0,0,0,0
71,3,8,2,2,0.015449345,23.394491
72,3,8,2,2,0.017166436,1.288115
73,3,8,2,2,0.019912958,1.479682
74,3,8,3,3,0.014106631,2.153138
75,3,8,2,2,0.036049604,3.294938
76,3,8,0,0,0,0
77,3,8,0,0,0,0
78,3,8,3,3,0.0144689875,1.2881179
79,3,8,2,2,0.024856865,5.800799
80,3,8,2,2,0.027603567,2.905549
81,3,8,2,2,0.02204144,2.56593
82,3,8,3,3,0.01258858,4.88435
83,3,8,2,2,0.013733089,1.6857221
84,3,8,2,2,0.013733089,3.728465
85,3,8,2,2,0.017166317,3.1286998
86,3,8,2,2,0.01716727,20.218033
87,3,8,2,2,0.025749803,10.114166
88,3,8,0,0,0,0
89,3,8,2,2,0.013732851,3.1286998
90,3,8,2,2,0.013732851,23.394491
91,3,8,0,0,0,0
92,3,8,2,2,0.018883348,7.0304804
93,3,8,2,2,0.024032831,3.1286998
94,3,8,2,2,0.017166317,5.800799
95,3,8,2,2,0.03261727,20.218033
96,3,8,2,2,0.027466476,1.0367789
97,3,8,2,2,0.022316456,1.288115
98,3,8,2,2,0.027466595,3.209516
99,3,8,3,3,0.02288874,2.612719
100,3,8,5,5,0.022052145,11.333581
101,3,8,2,2,0.01888311,2.905549
102,3,8,2,2,0.022316575,4.051846
103,3,8,3,3,0.03496003,1.255758
104,3,8,4,4,0.0145795345,5.770451
105,3,8,4,4,0.01428774,2.792439
106,3,8,3,3,0.033973973,1.9513869
107,3,8,2,2,0.025749564,1.7653451
108,3,8,3,3,0.017583052,1.2788291
109,3,8,2,2,0.036049485,2.56593
110,3,8,3,3,0.014877717,2.225506
111,3,8,2,2,0.014344454,2.200058
112,3,8,2,2,0.024032831,23.394491
113,3,8,2,2,0.030899584,2.566662
114,3,8,2,2,0.019431591,1.050863
115,3,8,3,3,0.018448353,5.577235
0,3,9,10,10,0.008240032,1.2075901
1,3,9,8,8,0.0072956383,1.2591181
2,3,9,13,13,0.0079228515,1.0176129
3,3,9,4,4,0.010300279,1.3527281
4,3,9,5,5,0.008926558,1.924995
5,3,9,8,8,0.008224636,1.040071
6,3,9,9,9,0.008436878,1.0056341
7,3,9,6,6,0.009155552,1.1706581
8,3,9,10,10,0.008240104,1.0167601
9,3,9,12,12,0.008011092,1.121408
10,3,9,5,5,0.0096131805,1.246917
11,3,9,4,4,0.010299981,1.4654629
12,3,9,6,6,0.009155472,1.2162869
13,3,9,11,11,0.008115248,1.0749309
14,3,9,11,11,0.008115172,1.0220289
15,3,9,3,3,0.01144429,1.2840669
16,3,9,5,5,0.0096131805,1.888437
17,3,9,7,7,0.008337736,1.5739491
18,3,9,5,5,0.009613395,1.072079
19,3,9,7,7,0.009318845,1.5974679
20,3,9,4,4,0.010300219,1.012248
21,3,9,7,7,0.008828691,1.207912
22,3,9,4,4,0.01130721,1.156282
23,3,9,0,0,0,0
24,3,9,5,5,0.009613156,2.210618
25,3,9,6,6,0.008583327,1.427573
26,3,9,6,6,0.009727538,1.0418291
27,3,9,8,8,0.008583367,1.523608
28,3,9,9,9,0.008392771,1.0186341
29,3,9,8,8,0.009012476,1.158319
30,3,9,3,3,0.012588342,2.022705
31,3,9,5,5,0.008926797,1.2196851
32,3,9,5,5,0.009613561,1.697104
33,3,9,3,3,0.01144437,1.0622921
34,3,9,12,12,0.008010914,1.123709
35,3,9,4,4,0.010299981,1.448246
36,3,9,6,6,0.009727836,1.691987
37,3,9,4,4,0.009441465,1.534559
38,3,9,3,3,0.0103,1.1004579
39,3,9,5,5,0.0089265825,1.3013029
40,3,9,5,5,0.009613419,1.3332231
41,3,9,6,6,0.008583148,1.219022
42,3,9,5,5,0.010300207,1.582998
43,3,9,6,6,0.009780665,1.0453379
44,3,9,6,6,0.008583526,1.1659131
45,3,9,6,6,0.008583188,1.058835
46,3,9,8,8,0.008154228,1.439878
47,3,9,5,5,0.010300184,1.188292
48,3,9,6,6,0.0091556115,1.465828
49,3,9,3,3,0.01144429,1.457933
50,3,9,4,4,0.010299981,1.140883
51,3,9,6,6,0.009727339,1.042541
52,3,9,3,3,0.01144429,1.039298
53,3,9,5,5,0.00887165,1.6415851
54,3,9,4,4,0.0077252686,1.647399
55,3,9,7,7,0.008338281,1.4143109
56,3,9,2,2,0.0103001,1.0235701
57,3,9,4,4,0.010299772,1.265276
58,3,9,5,5,0.010299802,1.436156
59,3,9,3,3,0.012588699,1.649339
60,3,9,5,5,0.010300231,1.1576221
61,3,9,4,4,0.010299981,1.3097351
62,3,9,4,4,0.008582979,2.943786
63,3,9,4,4,0.008583456,2.82759
64,3,9,4,4,0.011158526,1.1744599
65,3,9,3,3,0.011443973,1.3720069
66,3,9,4,4,0.010299712,1.194746
67,3,9,4,4,0.010300219,1.382544
68,3,9,4,4,0.009441525,1.137191
69,3,9,5,5,0.0075527667,1.271013
70,3,9,4,4,0.0077248216,1.2062421
71,3,9,3,3,0.0080110235,1.174166
72,3,9,4,4,0.007725328,1.0376561
73,3,9,5,5,0.009613395,1.040756
74,3,9,5,5,0.0075531723,1.316493
75,3,9,5,5,0.010299826,1.027565
76,3,9,3,3,0.009155671,1.7242789
77,3,9,5,5,0.008240223,1.094135
78,3,9,2,2,0.010299981,1.374526
79,3,9,2,2,0.013733566,2.248737
80,3,9,4,4,0.010299474,1.376384
81,3,9,3,3,0.01144433,4.1222067
82,3,9,5,5,0.007613182,1.427382
83,3,9,4,4,0.00772503,1.3933549
84,3,9,4,4,0.007724762,3.1970909
85,3,9,8,8,0.0072960258,1.1605871
86,3,9,6,6,0.0074388585,1.1062751
87,3,9,4,4,0.011158586,1.6600821
88,3,9,3,3,0.011444013,1.143287
89,3,9,3,3,0.0080109835,1.027554
90,3,9,4,4,0.0077249706,2.488344
91,3,9,2,2,0.008583069,2.132702
92,3,9,7,7,0.008828708,1.8041251
93,3,9,3,3,0.012588699,1.1170039
94,3,9,5,5,0.007553458,1.1238291
95,3,9,6,6,0.010872364,1.3656771
96,3,9,4,4,0.010299772,1.3436911
97,3,9,3,3,0.011444728,1.4071121
98,3,9,3,3,0.01144433,1.4195881
99,3,9,4,4,0.011158079,1.2382541
100,3,9,5,5,0.010986781,1.295654
101,3,9,2,2,0.017166018,1.2664161
102,3,9,4,4,0.011158496,1.4506309
103,3,9,6,6,0.00915581,1.048207
104,3,9,6,6,0.0074389973,1.830939
105,3,9,4,4,0.007724762,1.0325689
106,3,9,2,2,0.013733566,1.4483111
107,3,9,5,5,0.009613561,1.312659
108,3,9,3,3,0.0080109835,1.2948179
109,3,9,6,6,0.009727855,1.3711059
110,3,9,4,4,0.0077252984,1.1140461
111,3,9,4,4,0.0077245533,1.4673021
112,3,9,4,4,0.010300249,2.427397
113,3,9,4,4,0.011158258,1.771146
114,3,9,3,3,0.008011341,1.216279
115,3,9,2,2,0.01373297,1.6030409
0,3,10,0,0,0,0
1,3,10,2,2,0.009132445,1.5855339
2,3,10,3,3,0.008698027,2.524623
3,3,10,0,0,0,0
4,3,10,0,0,0,0
5,3,10,0,0,0,0
6,3,10,0,0,0,0
7,3,10,2,2,0.007759571,5.921325
8,3,10,2,2,0.009475946,1.0580639
9,3,10,2,2,0.009269536,2.2946749
10,3,10,0,0,0,0
11,3,10,0,0,0,0
12,3,10,0,0,0,0
13,3,10,2,2,0.009475589,3.4571881
14,3,10,0,0,0,0
15,3,10,2,2,0.009063959,1.836131
16,3,10,2,2,0.009063125,7.210088
17,3,10,0,0,0,0
18,3,10,2,2,0.009063363,3.119361
19,3,10,0,0,0,0
20,3,10,0,0,0,0
21,3,10,3,3,0.008605719,2.3041582
22,3,10,2,2,0.009063482,1.3484999
23,3,10,0,0,0,0
24,3,10,0,0,0,0
25,3,10,2,2,0.008170962,2.341021
26,3,10,2,2,0.009063482,1.753349
27,3,10,2,2,0.0090636015,5.2581253
28,3,10,0,0,0,0
29,3,10,0,0,0,0
30,3,10,0,0,0,0
31,3,10,0,0,0,0
32,3,10,2,2,0.0073469877,1.840999
33,3,10,3,3,0.008605957,2.7312489
34,3,10,2,2,0.010780096,2.0225582
35,3,10,0,0,0,0
36,3,10,0,0,0,0
37,3,10,0,0,0,0
38,3,10,0,0,0,0
39,3,10,0,0,0,0
40,3,10,3,3,0.008606315,2.9780688
41,3,10,2,2,0.0090636015,2.0222702
42,3,10,2,2,0.0090636015,5.052894
43,3,10,0,0,0,0
44,3,10,2,2,0.010780573,11.01198
45,3,10,0,0,0,0
46,3,10,0,0,0,0
47,3,10,0,0,0,0
48,3,10,2,2,0.010779858,3.605524
49,3,10,0,0,0,0
50,3,10,0,0,0,0
51,3,10,0,0,0,0
52,3,10,2,2,0.0073468685,3.119361
53,3,10,0,0,0,0
54,3,10,2,2,0.0047380924,2.1151671
55,3,10,0,0,0,0
56,3,10,0,0,0,0
57,3,10,0,0,0,0
58,3,10,0,0,0,0
59,3,10,0,0,0,0
60,3,10,0,0,0,0
61,3,10,0,0,0,0
62,3,10,0,0,0,0
63,3,10,0,0,0,0
64,3,10,0,0,0,0
65,3,10,0,0,0,0
66,3,10,0,0,0,0
67,3,10,0,0,0,0
68,3,10,3,3,0.004944245,4.475171
69,3,10,0,0,0,0
70,3,10,0,0,0,0
71,3,10,0,0,0,0
72,3,10,0,0,0,0
73,3,10,0,0,0,0
74,3,10,0,0,0,0
75,3,10,0,0,0,0
76,3,10,0,0,0,0
77,3,10,0,0,0,0
78,3,10,0,0,0,0
79,3,10,0,0,0,0
80,3,10,0,0,0,0
81,3,10,2,2,0.0073468685,3.1152408
82,3,10,0,0,0,0
83,3,10,2,2,0.00645411,7.7973394
84,3,10,2,2,0.00645411,4.103031
85,3,10,0,0,0,0
86,3,10,2,2,0.007896602,11.006212
87,3,10,0,0,0,0
88,3,10,2,2,0.009544432,0.9964279
89,3,10,2,2,0.0087198615,5.78734
90,3,10,0,0,0,0
91,3,10,0,0,0,0
92,3,10,0,0,0,0
93,3,10,0,0,0,0
94,3,10,0,0,0,0
95,3,10,0,0,0,0
96,3,10,0,0,0,0
97,3,10,0,0,0,0
98,3,10,2,2,0.006041944,2.557415
99,3,10,0,0,0,0
100,3,10,0,0,0,0
101,3,10,2,2,0.005355954,2.046505
102,3,10,0,0,0,0
103,3,10,0,0,0,0
104,3,10,0,0,0,0
105,3,10,0,0,0,0
106,3,10,0,0,0,0
107,3,10,0,0,0,0
108,3,10,0,0,0,0
109,3,10,2,2,0.0056988597,3.1119447
110,3,10,2,2,0.0070036054,2.89209
111,3,10,2,2,0.005698979,1.2243569
112,3,10,0,0,0,0
113,3,10,0,0,0,0
114,3,10,2,2,0.006466031,1.921239
115,3,10,0,0,0,0
0,3,11,0,0,0,0
1,3,11,2,2,2.5656135,6.584584
2,3,11,2,2,0.74164075,7.9820876
3,3,11,2,2,0.2838679,5.863835
4,3,11,2,2,0.29496986,5.435104
5,3,11,0,0,0,0
6,3,11,2,2,3.3368073,8.974184
7,3,11,2,2,2.9394145,6.9117117
8,3,11,2,2,0.24825048,3.622304
9,3,11,0,0,0,0
10,3,11,0,0,0,0
11,3,11,2,2,1.7103244,4.117528
12,3,11,2,2,1.51203,4.282328
13,3,11,2,2,0.25218248,6.094304
14,3,11,2,2,0.8254626,4.776728
15,3,11,2,2,0.34688562,2.2206802
16,3,11,0,0,0,0
17,3,11,2,2,1.7627587,4.189216
18,3,11,0,0,0,0
19,3,11,0,0,0,0
20,3,11,0,0,0,0
21,3,11,0,0,0,0
22,3,11,0,0,0,0
23,3,11,0,0,0,0
24,3,11,2,2,0.1639759,3.199152
25,3,11,0,0,0,0
26,3,11,2,2,0.40417218,8.801733
27,3,11,2,2,0.36297214,8.801733
28,3,11,0,0,0,0
29,3,11,0,0,0,0
30,3,11,0,0,0,0
31,3,11,0,0,0,0
32,3,11,0,0,0,0
33,3,11,2,2,0.3234201,8.805029
34,3,11,2,2,1.8987143,6.577992
35,3,11,2,2,0.39956945,7.3490663
36,3,11,2,2,2.1011033,5.4276876
37,3,11,0,0,0,0
38,3,11,0,0,0,0
39,3,11,2,2,0.20229208,6.643436
40,3,11,2,2,0.24143213,11.0810585
41,3,11,0,0,0,0
42,3,11,0,0,0,0
43,3,11,2,2,0.48863214,11.081882
44,3,11,0,0,0,0
45,3,11,2,2,0.2527759,3.293528
46,3,11,0,0,0,0
47,3,11,2,2,4.1909432,8.476488
48,3,11,0,0,0,0
49,3,11,2,2,2.3641682,5.1780157
50,3,11,0,0,0,0
51,3,11,0,0,0,0
52,3,11,0,0,0,0
53,3,11,0,0,0,0
54,3,11,0,0,0,0
55,3,11,0,0,0,0
56,3,11,3,3,0.8524763,5.601552
57,3,11,2,2,0.2545939,5.436752
58,3,11,0,0,0,0
59,3,11,0,0,0,0
60,3,11,0,0,0,0
61,3,11,0,0,0,0
62,3,11,0,0,0,0
63,3,11,0,0,0,0
64,3,11,0,0,0,0
65,3,11,0,0,0,0
66,3,11,0,0,0,0
67,3,11,0,0,0,0
68,3,11,2,2,0.79181737,4.6045117
69,3,11,2,2,0.16480017,4.182822
70,3,11,2,2,0.16521168,14.376961
71,3,11,0,0,0,0
72,3,11,0,0,0,0
73,3,11,0,0,0,0
74,3,11,0,0,0,0
75,3,11,0,0,0,0
76,3,11,0,0,0,0
77,3,11,0,0,0,0
78,3,11,0,0,0,0
79,3,11,0,0,0,0
80,3,11,0,0,0,0
81,3,11,0,0,0,0
82,3,11,0,0,0,0
83,3,11,0,0,0,0
84,3,11,0,0,0,0
85,3,11,0,0,0,0
86,3,11,0,0,0,0
87,3,11,0,0,0,0
88,3,11,0,0,0,0
89,3,11,0,0,0,0
90,3,11,0,0,0,0
91,3,11,0,0,0,0
92,3,11,0,0,0,0
93,3,11,2,2,2.9180064,6.334912
94,3,11,0,0,0,0
95,3,11,2,2,1.1970896,7.322888
96,3,11,0,0,0,0
97,3,11,0,0,0,0
98,3,11,0,0,0,0
99,3,11,0,0,0,0
100,3,11,0,0,0,0
101,3,11,0,0,0,0
102,3,11,0,0,0,0
103,3,11,0,0,0,0
104,3,11,0,0,0,0
105,3,11,0,0,0,0
106,3,11,0,0,0,0
107,3,11,0,0,0,0
108,3,11,0,0,0,0
109,3,11,0,0,0,0
110,3,11,0,0,0,0
111,3,11,0,0,0,0
112,3,11,0,0,0,0
113,3,11,0,0,0,0
114,3,11,0,0,0,0
115,3,11,0,0,0,0
0,3,12,9,9,0.0016617245,1.1735879
1,3,12,5,5,0.0016479731,1.9015859
2,3,12,3,3,0.0019090573,1.130514
3,3,12,2,2,0.0016479492,1.4425849
4,3,12,2,2,0.0016479492,2.9034228
5,3,12,6,6,0.001958986,2.438164
6,3,12,8,8,0.0016807616,1.1839079
7,3,12,12,12,0.0016479889,1.150513
8,3,12,8,8,0.0017996281,1.044927
9,3,12,9,9,0.0016479889,1.0247549
10,3,12,4,4,0.0016479492,1.2687589
11,3,12,3,3,0.0019226869,1.6389021
12,3,12,5,5,0.0018127442,1.0234479
13,3,12,7,7,0.0017112835,1.309503
14,3,12,6,6,0.0018719832,1.0768949
15,3,12,4,4,0.0016480088,1.091731
16,3,12,3,3,0.0018032789,2.031753
17,3,12,2,2,0.0016479492,3.3663073
18,3,12,6,6,0.0016479691,1.1352559
19,3,12,5,5,0.0016480684,1.347246
20,3,12,4,4,0.001647979,2.301927
21,3,12,6,6,0.0016479889,2.4372401
22,3,12,5,5,0.0016479731,1.251969
23,3,12,0,0,0,0
24,3,12,3,3,0.0016479492,2.4562411
25,3,12,3,3,0.0019226471,1.565065
26,3,12,3,3,0.0019220114,5.2805862
27,3,12,5,5,0.001647997,1.5808531
28,3,12,3,3,0.0016479889,1.755273
29,3,12,3,3,0.0016479889,1.2993139
30,3,12,4,4,0.0018540323,1.2949301
31,3,12,3,3,0.0019226074,2.314465
32,3,12,3,3,0.0016481081,3.2912793
33,3,12,5,5,0.0018127918,1.5057241
34,3,12,5,5,0.001647997,1.091967
35,3,12,3,3,0.0016480684,1.083448
36,3,12,0,0,0,0
37,3,12,0,0,0,0
38,3,12,0,0,0,0
39,3,12,0,0,0,0
40,3,12,2,2,0.0016479492,1.3450669
41,3,12,2,2,0.0016479492,2.40057
42,3,12,2,2,0.0016479492,2.050487
43,3,12,2,2,0.0016480684,2.019661
44,3,12,0,0,0,0
45,3,12,0,0,0,0
46,3,12,0,0,0,0
47,3,12,0,0,0,0
48,3,12,0,0,0,0
49,3,12,2,2,0.0016479492,11.00937
50,3,12,0,0,0,0
51,3,12,0,0,0,0
52,3,12,0,0,0,0
53,3,12,0,0,0,0
54,3,12,0,0,0,0
55,3,12,0,0,0,0
56,3,12,0,0,0,0
57,3,12,2,2,0.0016479492,8.734165
58,3,12,0,0,0,0
59,3,12,2,2,0.0016480684,1.000177
60,3,12,2,2,0.0016479492,1.0090059
61,3,12,0,0,0,0
62,3,12,0,0,0,0
63,3,12,0,0,0,0
64,3,12,0,0,0,0
65,3,12,2,2,0.0016479492,3.1167521
66,3,12,0,0,0,0
67,3,12,2,2,0.0016479492,5.785555
68,3,12,0,0,0,0
69,3,12,0,0,0,0
70,3,12,0,0,0,0
71,3,12,0,0,0,0
72,3,12,3,3,0.0016479889,3.4520822
73,3,12,0,0,0,0
74,3,12,0,0,0,0
75,3,12,0,0,0,0
76,3,12,0,0,0,0
77,3,12,0,0,0,0
78,3,12,0,0,0,0
79,3,12,0,0,0,0
80,3,12,0,0,0,0
81,3,12,2,2,0.0016480088,7.0201797
82,3,12,0,0,0,0
83,3,12,0,0,0,0
84,3,12,0,0,0,0
85,3,12,2,2,0.0016480088,1.1589229
86,3,12,0,0,0,0
87,3,12,0,0,0,0
88,3,12,2,2,0.0016479492,5.789675
89,3,12,2,2,0.0016482472,5.0527573
90,3,12,0,0,0,0
91,3,12,0,0,0,0
92,3,12,2,2,0.0016479492,10.102218
93,3,12,0,0,0,0
94,3,12,0,0,0,0
95,3,12,2,2,0.0016479492,1.3458201
96,3,12,2,2,0.0016480684,2.018837
97,3,12,0,0,0,0
98,3,12,3,3,0.0016479492,9.654966
99,3,12,3,3,0.0016479492,1.3610939
100,3,12,0,0,0,0
101,3,12,2,2,0.0016479492,3.6695151
102,3,12,0,0,0,0
103,3,12,0,0,0,0
104,3,12,0,0,0,0
105,3,12,3,3,0.0016480684,1.130148
106,3,12,0,0,0,0
107,3,12,2,2,0.0016479492,3.3654833
108,3,12,0,0,0,0
109,3,12,0,0,0,0
110,3,12,0,0,0,0
111,3,12,0,0,0,0
112,3,12,0,0,0,0
113,3,12,0,0,0,0
114,3,12,2,2,0.0016480088,20.207731
115,3,12,0,0,0,0
0,3,13,0,0,0,0
1,3,13,0,0,0,0
2,3,13,0,0,0,0
3,3,13,0,0,0,0
4,3,13,0,0,0,0
5,3,13,2,2,1.1266145,3.2861118
6,3,13,0,0,0,0
7,3,13,0,0,0,0
8,3,13,0,0,0,0
9,3,13,0,0,0,0
10,3,13,0,0,0,0
11,3,13,0,0,0,0
12,3,13,0,0,0,0
13,3,13,0,0,0,0
14,3,13,0,0,0,0
15,3,13,0,0,0,0
16,3,13,0,0,0,0
17,3,13,0,0,0,0
18,3,13,0,0,0,0
19,3,13,0,0,0,0
20,3,13,0,0,0,0
21,3,13,0,0,0,0
22,3,13,0,0,0,0
23,3,13,0,0,0,0
24,3,13,0,0,0,0
25,3,13,0,0,0,0
26,3,13,0,0,0,0
27,3,13,0,0,0,0
28,3,13,0,0,0,0
29,3,13,0,0,0,0
30,3,13,0,0,0,0
31,3,13,0,0,0,0
32,3,13,0,0,0,0
33,3,13,0,0,0,0
34,3,13,0,0,0,0
35,3,13,0,0,0,0
36,3,13,0,0,0,0
37,3,13,0,0,0,0
38,3,13,0,0,0,0
39,3,13,0,0,0,0
40,3,13,0,0,0,0
41,3,13,0,0,0,0
42,3,13,0,0,0,0
43,3,13,0,0,0,0
44,3,13,0,0,0,0
45,3,13,0,0,0,0
46,3,13,0,0,0,0
47,3,13,0,0,0,0
48,3,13,0,0,0,0
49,3,13,0,0,0,0
50,3,13,0,0,0,0
51,3,13,0,0,0,0
52,3,13,0,0,0,0
53,3,13,0,0,0,0
54,3,13,0,0,0,0
55,3,13,0,0,0,0
56,3,13,0,0,0,0
57,3,13,0,0,0,0
58,3,13,0,0,0,0
59,3,13,0,0,0,0
60,3,13,0,0,0,0
61,3,13,0,0,0,0
62,3,13,0,0,0,0
63,3,13,0,0,0,0
64,3,13,0,0,0,0
65,3,13,0,0,0,0
66,3,13,0,0,0,0
67,3,13,0,0,0,0
68,3,13,0,0,0,0
69,3,13,0,0,0,0
70,3,13,0,0,0,0
71,3,13,0,0,0,0
72,3,13,0,0,0,0
73,3,13,0,0,0,0
74,3,13,0,0,0,0
75,3,13,0,0,0,0
76,3,13,0,0,0,0
77,3,13,0,0,0,0
78,3,13,0,0,0,0
79,3,13,0,0,0,0
80,3,13,0,0,0,0
81,3,13,0,0,0,0
82,3,13,0,0,0,0
83,3,13,0,0,0,0
84,3,13,0,0,0,0
85,3,13,0,0,0,0
86,3,13,0,0,0,0
87,3,13,0,0,0,0
88,3,13,0,0,0,0
89,3,13,0,0,0,0
90,3,13,0,0,0,0
91,3,13,0,0,0,0
92,3,13,0,0,0,0
93,3,13,0,0,0,0
94,3,13,0,0,0,0
95,3,13,0,0,0,0
96,3,13,0,0,0,0
97,3,13,0,0,0,0
98,3,13,0,0,0,0
99,3,13,0,0,0,0
100,3,13,0,0,0,0
101,3,13,0,0,0,0
102,3,13,0,0,0,0
103,3,13,0,0,0,0
104,3,13,0,0,0,0
105,3,13,0,0,0,0
106,3,13,0,0,0,0
107,3,13,0,0,0,0
108,3,13,0,0,0,0
109,3,13,0,0,0,0
110,3,13,0,0,0,0
111,3,13,0,0,0,0
112,3,13,0,0,0,0
113,3,13,0,0,0,0
114,3,13,0,0,0,0
115,3,13,0,0,0,0
0,3,14,10,10,0.001647985,1.183334
1,3,14,8,8,0.0016993731,1.0142869
2,3,14,8,8,0.0016480088,0.99629295
3,3,14,7,7,0.0018566847,1.0179521
4,3,14,7,7,0.0016479662,1.5438329
5,3,14,10,10,0.0017061115,1.0910379
6,3,14,11,11,0.0018269907,1.037423
7,3,14,12,12,0.0017166734,1.1980411
8,3,14,17,17,0.0016480123,1.0043701
9,3,14,6,6,0.0016479691,1.124169
10,3,14,12,12,0.0017004013,1.7337099
11,3,14,8,8,0.001647979,1.1266209
12,3,14,5,5,0.001647997,1.031623
13,3,14,7,7,0.0016480003,1.081896
14,3,14,18,18,0.0016479889,1.071483
15,3,14,6,6,0.0016479889,1.0740291
16,3,14,5,5,0.0016479731,1.013904
17,3,14,8,8,0.0017510355,1.0202199
18,3,14,7,7,0.0016480003,1.391966
19,3,14,4,4,0.0016480088,1.2388719
20,3,14,8,8,0.001647979,1.119877
21,3,14,7,7,0.0016480003,1.199967
22,3,14,4,4,0.0018540621,1.6613711
23,3,14,0,0,0,0
24,3,14,6,6,0.0016516844,1.023892
25,3,14,3,3,0.0016479889,1.0263151
26,3,14,6,6,0.0017853578,1.2993339
27,3,14,5,5,0.0016982078,1.4504479
28,3,14,6,6,0.0017852982,1.1116849
29,3,14,7,7,0.0017555611,1.1023179
30,3,14,8,8,0.001725778,1.0814911
31,3,14,4,4,0.0018427968,1.248015
32,3,14,10,10,0.0017099738,1.183385
33,3,14,12,12,0.0017488301,1.073383
34,3,14,10,10,0.0016480088,1.06417
35,3,14,6,6,0.001785318,0.99833405
36,3,14,7,7,0.0016617094,1.128771
37,3,14,8,8,0.0017243475,1.2498189
38,3,14,8,8,0.0016753525,1.123443
39,3,14,6,6,0.0016480088,1.290883
40,3,14,5,5,0.0018127918,1.055139
41,3,14,13,13,0.0016480226,1.00269
42,3,14,8,8,0.0016480386,1.1994241
