day,src_node,dst_node,pkt_sent,pkt_received,average_eted,total_delay
95,2,1,7,7,0.01156497,1.011584
96,2,1,7,7,0.009161881,1.0441461
97,2,1,7,7,0.014067854,1.1560869
98,2,1,10,10,0.017693484,1.290338
99,2,1,8,8,0.007587418,1.4110501
100,2,1,7,7,0.011496817,1.045476
101,2,1,4,4,0.0091870725,1.0442481
102,2,1,4,4,0.010917753,1.846395
103,2,1,4,4,0.010779232,1.3149109
104,2,1,2,2,0.0072779655,2.340597
105,2,1,2,2,0.027878106,25.8051
106,2,1,3,3,0.02114904,1.2202871
107,2,1,4,4,0.0066260397,1.398299
108,2,1,4,4,0.009201437,1.223779
109,2,1,3,3,0.0062713623,2.206108
110,2,1,2,2,0.012428582,2.048257
111,2,1,2,2,0.0072779655,1.1724269
112,2,1,3,3,0.006271402,12.177322
113,2,1,4,4,0.015209466,1.7171531
114,2,1,3,3,0.011994004,1.528235
115,2,1,7,7,0.014045545,1.153167
0,2,3,2,2,0.007828057,1.093891
1,2,3,3,3,0.0042986474,1.512726
2,2,3,2,2,0.004042566,1.0240941
3,2,3,2,2,0.004944086,2.481985
4,2,3,3,3,0.0053062835,3.1795301
5,2,3,8,8,0.00496687,1.0267979
6,2,3,7,7,0.00474642,1.0899351
7,2,3,5,5,0.0053996085,1.0734
8,2,3,5,5,0.005422759,1.1760598
9,2,3,10,10,0.004813099,1.0685601
10,2,3,11,11,0.003737894,1.133823
11,2,3,6,6,0.0043503046,1.6604708
12,2,3,7,7,0.0043081217,1.045973
13,2,3,13,13,0.009196529,1.005175
14,2,3,6,6,0.04074313,1.10004
15,2,3,8,8,0.0031346083,1.0241959
16,2,3,6,6,0.0049678087,1.61588
17,2,3,7,7,0.0032241344,1.1380811
18,2,3,4,4,0.003151983,1.2974429
19,2,3,10,10,0.0034415722,1.023535
20,2,3,4,4,0.0035752356,2.660646
21,2,3,7,7,0.0031996965,1.109551
22,2,3,4,4,0.0035497248,1.0032191
23,2,3,0,0,0,0
24,2,3,3,3,0.003545602,1.1453099
25,2,3,7,7,0.0032801798,1.2154801
26,2,3,6,6,0.003807505,1.069002
27,2,3,5,5,0.0029432536,1.4250331
28,2,3,3,3,0.004578352,1.074221
29,2,3,3,3,0.0044610105,1.1608781
30,2,3,4,4,0.0035362244,3.5361638
31,2,3,2,2,0.0034654737,1.2925811
32,2,3,2,2,0.0041199923,2.863247
33,2,3,5,5,0.0035921813,2.048543
34,2,3,4,4,0.0035155118,1.1655471
35,2,3,3,3,0.00302128,1.421803
36,2,3,3,3,0.0052846274,3.2516756
37,2,3,2,2,0.0049439073,1.044444
38,2,3,4,4,0.0032959282,1.826935
39,2,3,3,3,0.0033949614,1.34213
40,2,3,3,3,0.0035706758,1.8739699
41,2,3,3,3,0.0035873652,1.371547
42,2,3,2,2,0.0032960773,1.0983431
43,2,3,4,4,0.002932489,1.637099
44,2,3,3,3,0.0043960414,2.4504771
45,2,3,3,3,0.0034122865,4.428813
46,2,3,2,2,0.0037084222,7.0627794
47,2,3,3,3,0.0032960176,2.12754
48,2,3,3,3,0.004059633,1.6006379
49,2,3,3,3,0.0037149985,1.460576
50,2,3,4,4,0.0037510395,1.8209631
51,2,3,7,7,0.003244996,3.3526068
52,2,3,2,2,0.0024721026,1.6481022
53,2,3,2,2,0.0049444437,7.0545397
54,2,3,16,16,0.080583304,1.172552
55,2,3,3,3,0.0038454134,1.2005491
56,2,3,0,0,0,0
57,2,3,3,3,0.0033376217,4.128972
58,2,3,18,18,0.0038142072,1.0563681
59,2,3,3,3,0.0036663215,1.217047
60,2,3,3,3,0.0054483414,1.203451
61,2,3,6,6,0.004526635,1.141961
62,2,3,3,3,0.004940351,1.24562
63,2,3,3,3,0.007018725,1.1508241
64,2,3,4,4,0.040970713,1.218363
65,2,3,2,2,0.003295958,2.455988
66,2,3,4,4,0.07742602,1.6406081
67,2,3,2,2,0.005768001,2.455988
68,2,3,2,2,0.003295958,2.863247
69,2,3,2,2,0.0032960773,2.3379881
70,2,3,0,0,0,0
71,2,3,2,2,0.003295958,4.770156
72,2,3,3,3,0.0038836796,1.044832
73,2,3,2,2,0.003708005,2.01829
74,2,3,2,2,0.0037079453,3.44176
75,2,3,5,5,0.0031275512,1.4275379
76,2,3,0,0,0,0
77,2,3,2,2,0.003295958,2.508996
78,2,3,15,15,0.002743872,1.0880079
79,2,3,3,3,0.0032960176,2.3753161
80,2,3,3,3,0.0028202932,6.076271
81,2,3,4,4,0.0037079751,1.109116
82,2,3,9,9,0.0028166904,1.2485261
83,2,3,3,3,0.0032960575,1.9599171
84,2,3,2,2,0.003295958,21.217386
85,2,3,2,2,0.0041199923,1.340379
86,2,3,2,2,0.0037079453,4.903737
87,2,3,3,3,0.0049440465,1.6342931
88,2,3,3,3,0.0035116274,2.664419
89,2,3,2,2,0.00453192,1.239991
90,2,3,2,2,0.003295958,25.80249
91,2,3,3,3,0.0031599998,6.960432
92,2,3,3,3,0.0034593344,1.454663
93,2,3,2,2,0.003295958,4.77098
94,2,3,2,2,0.0030209422,2.4502199
95,2,3,2,2,0.0032960773,1.9208641
96,2,3,4,4,0.0033466816,3.309032
97,2,3,2,2,0.007828474,7.0619555
98,2,3,5,5,0.004614425,1.6677651
99,2,3,2,2,0.009063959,1.5897769
100,2,3,4,4,0.0037609935,1.75203
101,2,3,4,4,0.0030900538,1.1542611
102,2,3,2,2,0.006592095,1.277829
103,2,3,3,3,0.0055256286,9.900606
104,2,3,0,0,0,0
105,2,3,2,2,0.0045319796,10.607045
106,2,3,3,3,0.004943967,1.3006309
107,2,3,2,2,0.003295958,3.683158
108,2,3,2,2,0.0037081838,3.5322132
109,2,3,2,2,0.0057681203,2.3504143
110,2,3,4,4,0.0033090115,1.217581
111,2,3,2,2,0.0032960773,2.8261
112,2,3,4,4,0.0027212203,1.1800239
113,2,3,2,2,0.006180048,1.7644581
114,2,3,2,2,0.0041199923,3.5786471
115,2,3,0,0,0,0
0,2,4,13,13,0.002807452,1.0110481
1,2,4,5,5,0.0028074025,1.007246
2,2,4,11,11,0.0026807243,1.0760059
3,2,4,3,3,0.0026326578,1.497757
4,2,4,13,13,0.002657001,1.359086
5,2,4,17,17,0.0025263673,1.0524321
6,2,4,15,15,0.0025439898,1.047107
7,2,4,25,25,0.0025030612,1.01105
8,2,4,19,19,0.0022650454,1.117799
9,2,4,15,15,0.0023838838,1.019557
10,2,4,6,6,0.0024585128,1.1003141
11,2,4,6,6,0.0024965007,1.017914
12,2,4,13,13,0.0023669922,1.05829
13,2,4,17,17,0.0026045828,1.0117669
14,2,4,22,22,0.0027874003,1.007752
15,2,4,6,6,0.0022331874,1.153851
16,2,4,13,13,0.0024948579,1.072675
17,2,4,5,5,0.002875042,1.248497
18,2,4,6,6,0.002144317,1.1093318
19,2,4,12,12,0.002450943,1.072435
20,2,4,24,24,0.0025567412,1.09489
21,2,4,17,17,0.0026142949,1.0227209
22,2,4,22,22,0.0024482554,1.073259
23,2,4,0,0,0,0
24,2,4,8,8,0.002064243,0.991681
25,2,4,26,26,0.002313261,0.99942195
26,2,4,17,17,0.002265832,0.99548805
27,2,4,29,29,0.0024271957,1.013382
28,2,4,24,24,0.0021493882,1.0150559
29,2,4,31,31,0.0025582353,1.009292
30,2,4,24,24,0.0021820366,1.0003351
31,2,4,6,6,0.0023521583,1.120212
32,2,4,6,6,0.0027735035,1.142239
33,2,4,30,30,0.0026083707,1.060961
34,2,4,31,31,0.0026045153,0.990278
35,2,4,16,16,0.0022359192,1.0327009
36,2,4,27,27,0.002566916,1.0286261
37,2,4,20,20,0.0025610984,0.996426
38,2,4,17,17,0.0019814547,1.2868539
39,2,4,15,15,0.0022768655,1.1461829
40,2,4,17,17,0.0029870693,1.0055541
41,2,4,14,14,0.0020495653,1.009811
42,2,4,21,21,0.0021308262,1.029366
43,2,4,12,12,0.0021737416,1.093173
44,2,4,16,16,0.0022135153,0.9959409
45,2,4,6,6,0.0018611749,1.281066
46,2,4,25,25,0.002076235,1.131492
47,2,4,36,36,0.002398087,0.9853989
48,2,4,32,32,0.0021443702,1.165368
49,2,4,48,48,0.0027418633,1.001912
50,2,4,46,46,0.0027478207,1.0142721
51,2,4,42,42,0.0027845616,0.9985331
52,2,4,34,34,0.0022071775,1.0575669
53,2,4,24,24,0.0026170711,0.99287
54,2,4,496,496,0.08065066,1.1676081
55,2,4,63,63,0.003568038,1.064895
56,2,4,505,505,0.031515576,1.0275282
57,2,4,462,462,0.049041852,1.107456
58,2,4,499,499,0.07476145,1.1264079
59,2,4,304,304,0.012834262,1.0114311
60,2,4,146,146,0.003998531,0.99745095
61,2,4,127,127,0.003332721,1.0103611
62,2,4,102,102,0.0039332053,1.024781
63,2,4,134,134,0.0025212746,1.004981
64,2,4,99,99,0.070992075,1.1321762
65,2,4,17,17,0.005301062,1.03662
66,2,4,175,175,0.0028831658,1.00528
67,2,4,357,357,0.15700261,1.308512
68,2,4,433,433,0.18198311,1.352184
69,2,4,322,322,0.07885775,1.1239359
70,2,4,239,239,0.0048668873,1.0023791
71,2,4,285,285,0.0055380138,1.0249339
72,2,4,289,289,0.09434894,1.189856
73,2,4,73,73,0.001845492,1.008515
74,2,4,115,115,0.0018713111,0.9955301
75,2,4,404,404,0.0024908315,0.9971359
76,2,4,428,428,0.0020494657,1.014125
77,2,4,175,175,0.0018269703,1.002068
78,2,4,217,217,0.0019604121,0.99744105
79,2,4,142,142,0.0019594373,1.004541
80,2,4,217,217,0.0019948664,0.997282
81,2,4,205,205,0.0019565716,1.001216
82,2,4,107,107,0.0019592515,0.98617005
83,2,4,17,17,0.0018313562,1.0506101
84,2,4,7,7,0.0016479833,1.0921259
85,2,4,25,25,0.0018886328,1.037491
86,2,4,98,98,0.0018666447,1.0041809
87,2,4,272,272,0.0020106088,1.000931
88,2,4,276,276,0.002520585,0.996475
89,2,4,75,75,0.002606845,1.0033
90,2,4,134,134,0.0021392677,1.0008619
91,2,4,422,422,0.008918234,1.025537
92,2,4,302,302,0.0037034524,0.99959815
93,2,4,481,481,0.05205115,1.115696
94,2,4,78,78,0.0021087695,1.0146701
95,2,4,355,355,0.0029455642,1.004019
96,2,4,107,107,0.002116102,1.010635
97,2,4,11,11,0.0018427155,1.098463
98,2,4,9,9,0.0017625623,1.085609
99,2,4,26,26,0.001830642,1.018051
100,2,4,228,228,0.0020186645,0.9993659
101,2,4,131,131,0.0019466376,0.992386
102,2,4,29,29,0.0018368713,1.0997621
103,2,4,46,46,0.0019620787,1.004218
104,2,4,43,43,0.0018297988,1.0041809
105,2,4,39,39,0.0018458519,1.038521
106,2,4,50,50,0.0018117666,0.99998105
107,2,4,93,93,0.001949573,0.9882729
108,2,4,25,25,0.0017789698,1.1033099
109,2,4,21,21,0.0018991856,1.109221
110,2,4,63,63,0.0022698604,1.0036501
111,2,4,14,14,0.0017657195,1.059932
112,2,4,17,17,0.0018569371,1.008255
113,2,4,13,13,0.0017154675,1.011782
114,2,4,20,20,0.0018236518,1.062106
115,2,4,11,11,0.0018248991,1.0941681
0,2,5,25,25,0.001700015,1.047234
1,2,5,16,16,0.0016830638,1.0952941
2,2,5,12,12,0.0016583999,1.035792
3,2,5,7,7,0.001765711,1.104329
4,2,5,8,8,0.0016480237,1.008297
5,2,5,11,11,0.0016480143,1.188123
6,2,5,12,12,0.0016977489,1.0198991
7,2,5,25,25,0.0016480017,1.04691
8,2,5,16,16,0.001729995,1.125438
9,2,5,22,22,0.0017366897,1.162405
10,2,5,18,18,0.0016479956,1.026751
11,2,5,14,14,0.0016712716,1.1311259
12,2,5,14,14,0.0017106448,1.008795
13,2,5,35,35,0.0017501422,1.0116119
14,2,5,34,34,0.0016853143,1.0590329
15,2,5,15,15,0.0017579079,0.99741113
16,2,5,15,15,0.0016973257,1.1623979
17,2,5,20,20,0.0016892075,1.068535
18,2,5,18,18,0.0017924772,1.0596122
19,2,5,16,16,0.0016994998,1.057777
20,2,5,7,7,0.0019681624,1.3781561
21,2,5,15,15,0.001844732,1.206241
22,2,5,14,14,0.0018529296,1.0894
23,2,5,0,0,0,0
24,2,5,9,9,0.001756986,1.2347
25,2,5,9,9,0.0017395815,1.8799641
26,2,5,18,18,0.0017142362,1.1037852
27,2,5,12,12,0.001882414,1.160602
28,2,5,12,12,0.0016479989,1.4044691
29,2,5,7,7,0.001765711,1.0379809
30,2,5,10,10,0.0016955137,1.0457929
31,2,5,5,5,0.0018128157,1.0258961
32,2,5,4,4,0.0018540323,1.290077
33,2,5,6,6,0.0016479691,1.3411579
34,2,5,9,9,0.0016479758,1.009722
35,2,5,4,4,0.0016480088,1.5910851
36,2,5,7,7,0.0018834046,1.0097741
37,2,5,12,12,0.0017166436,1.088425
38,2,5,15,15,0.0017051935,1.033673
39,2,5,15,15,0.0017029286,1.0742159
40,2,5,12,12,0.0016480187,1.0206671
41,2,5,6,6,0.0018176635,1.147472
42,2,5,7,7,0.0016480003,1.297878
43,2,5,6,6,0.0016479691,1.3311179
44,2,5,4,4,0.0018540323,1.7116162
45,2,5,8,8,0.0017510206,1.054266
46,2,5,3,3,0.0019226471,1.078429
47,2,5,4,4,0.001647979,1.0450311
48,2,5,8,8,0.0018540025,1.147545
49,2,5,7,7,0.0016480003,1.0191311
50,2,5,4,4,0.0016479492,1.28484
51,2,5,11,11,0.001648036,1.0360031
52,2,5,8,8,0.0017556399,1.0138121
53,2,5,5,5,0.0017621756,1.295388
54,2,5,186,186,0.0016625191,1.03824
55,2,5,9,9,0.001660996,1.060523
56,2,5,259,259,0.0016663028,1.002136
57,2,5,348,348,0.0017328211,1.0011929
58,2,5,256,256,0.0017023431,0.998747
59,2,5,278,278,0.0017173882,1.01668
60,2,5,216,216,0.0016869953,1.0026059
61,2,5,248,248,0.001696926,1.0030661
62,2,5,422,422,0.001690014,1.000347
63,2,5,488,488,0.0016856191,1.006495
64,2,5,297,297,0.0017163873,1.0021031
65,2,5,210,210,0.0016664454,0.997321
66,2,5,273,273,0.001713158,1.015461
67,2,5,271,271,0.0016833495,1.003615
68,2,5,285,285,0.0016691241,0.9983591
69,2,5,181,181,0.0016608858,1.0115389
70,2,5,133,133,0.001654192,1.0060269
71,2,5,261,261,0.0016734161,0.99956906
72,2,5,403,403,0.0016919451,1.001515
73,2,5,259,259,0.0016830396,1.0034649
74,2,5,371,371,0.0016780343,1.0049219
75,2,5,345,345,0.0017133872,1.0000892
76,2,5,327,327,0.0016689836,1.004642
77,2,5,68,68,0.0016480018,1.006388
78,2,5,203,203,0.0016655399,1.00319
79,2,5,381,381,0.0017031122,1.0034361
80,2,5,486,486,0.0016857942,1.0043671
81,2,5,367,367,0.0016822909,1.0011951
82,2,5,112,112,0.0016772811,1.0045061
83,2,5,176,176,0.0016841408,1.002495
84,2,5,155,155,0.0016533121,1.0067141
85,2,5,289,289,0.0016903032,1.0002149
86,2,5,279,279,0.0017023445,1.0054171
87,2,5,275,275,0.0016958783,1.0032921
88,2,5,213,213,0.0016953078,1.000685
89,2,5,259,259,0.0016625848,0.9997529
90,2,5,139,139,0.0016573324,1.0020721
91,2,5,202,202,0.0016677716,1.0158541
92,2,5,28,28,0.0016480045,1.12342
93,2,5,9,9,0.0016480287,1.067369
94,2,5,90,90,0.0016710758,1.0132159
95,2,5,33,33,0.0017120838,1.0283141
96,2,5,11,11,0.0016479925,1.213573
97,2,5,11,11,0.0017978061,1.083075
98,2,5,7,7,0.0018834557,1.013689
99,2,5,14,14,0.0016480088,1.015439
100,2,5,15,15,0.0016967376,1.0326569
101,2,5,15,15,0.0016908168,1.0383451
102,2,5,9,9,0.0017215543,1.641717
103,2,5,9,9,0.0017266273,1.4627731
104,2,5,8,8,0.0017504096,1.4047341
105,2,5,8,8,0.0018540025,1.181802
106,2,5,9,9,0.0016480022,1.001802
107,2,5,7,7,0.0016480173,1.0232141
108,2,5,133,133,0.0016972015,1.0156319
109,2,5,218,218,0.0017190144,1.001445
110,2,5,417,417,0.0017221157,1.000135
111,2,5,507,507,0.0017799727,0.999421
112,2,5,483,483,0.0016953158,1.003943
113,2,5,341,341,0.0017024837,1.0029101
114,2,5,115,115,0.0016856059,1.0101521
115,2,5,378,378,0.0016928177,1.001792
0,2,6,14,14,0.00082401716,1.055645
1,2,6,13,13,0.00082400214,1.100071
2,2,6,10,10,0.0008240223,1.402912
3,2,6,4,4,0.0008240044,1.0869089
4,2,6,5,5,0.0008240223,1.2470381
5,2,6,29,29,0.0008239993,1.0534921
6,2,6,93,93,0.0008240054,1.0007161
7,2,6,119,119,0.00082399964,1.011129
8,2,6,62,62,0.0008240015,1.004799
9,2,6,57,57,0.000824006,1.0108981
10,2,6,22,22,0.0008240234,1.030649
11,2,6,16,16,0.00082401186,1.1269891
12,2,6,22,22,0.00082401256,1.0689371
13,2,6,30,30,0.0008239985,1.0270071
14,2,6,38,38,0.00082401227,1.0033331
15,2,6,22,22,0.00082399626,1.105201
16,2,6,22,22,0.00082398,1.036089
17,2,6,13,13,0.0008240113,1.0734661
18,2,6,32,32,0.0008240044,1.0587881
19,2,6,19,19,0.0008239934,1.063277
20,2,6,16,16,0.00082401186,1.106581
21,2,6,8,8,0.0008239746,1.220113
22,2,6,15,15,0.0008239826,1.027456
23,2,6,0,0,0,0
24,2,6,8,8,0.0008239746,1.3737631
25,2,6,9,9,0.0008239746,1.0104339
26,2,6,12,12,0.0008240044,1.0005529
27,2,6,12,12,0.00082398456,1.0758579
28,2,6,6,6,0.0008239746,1.202105
29,2,6,22,22,0.0008240288,1.0995381
30,2,6,25,25,0.0008239985,1.0162141
31,2,6,9,9,0.0008239746,1.1700549
32,2,6,13,13,0.00082399294,1.0278611
33,2,6,66,66,0.00082400895,1.004039
34,2,6,26,26,0.0008240113,1.0025471
35,2,6,39,39,0.00082399906,1.08581
36,2,6,34,34,0.00082400965,1.0682299
37,2,6,52,52,0.0008239998,1.020627
38,2,6,9,9,0.0008239879,1.0915201
39,2,6,8,8,0.0008239895,1.144721
40,2,6,22,22,0.000824018,1.0039761
41,2,6,10,10,0.00082401035,1.007158
42,2,6,8,8,0.0008240193,1.170418
43,2,6,10,10,0.00082398654,1.2343841
44,2,6,9,9,0.0008239879,1.391331
45,2,6,18,18,0.0008239879,1.084295
46,2,6,17,17,0.00082400267,1.0581601
47,2,6,59,59,0.0008240029,1.014976
48,2,6,27,27,0.00082399667,1.1088781
49,2,6,54,54,0.0008240166,1.024075
50,2,6,123,123,0.0008239969,1.001091
51,2,6,13,13,0.0008240113,1.0585551
52,2,6,3,3,0.0008239746,1.0666339
53,2,6,2,2,0.0008239746,1.470956
54,2,6,518,518,0.0008240006,1.033296
55,2,6,72,72,0.0008239978,1.013272
56,2,6,251,251,0.0008240012,0.9997541
57,2,6,179,179,0.00082400325,0.99581206
58,2,6,109,109,0.00082400197,0.998309
59,2,6,118,118,0.0008240019,1.013384
60,2,6,59,59,0.00082400494,1.0001161
61,2,6,13,13,0.0008239838,1.002574
62,2,6,5,5,0.0008239746,1.104703
63,2,6,6,6,0.0008240342,1.401131
64,2,6,30,30,0.00082398654,1.063491
65,2,6,6,6,0.00082407397,1.2555361
66,2,6,65,65,0.0008239948,1.0029079
67,2,6,200,200,0.00082400383,1.0003191
68,2,6,205,205,0.00082399964,0.99671113
69,2,6,170,170,0.0008239963,1.0090669
70,2,6,150,150,0.00082400325,0.99983203
71,2,6,132,132,0.0008240098,1.005346
72,2,6,179,179,0.0008239953,1.000691
73,2,6,156,156,0.0008240059,1.002931
74,2,6,91,91,0.0008239982,1.0003691
75,2,6,158,158,0.00082399574,1.0030359
76,2,6,193,193,0.0008239993,1.001346
77,2,6,128,128,0.00082400255,1.012111
78,2,6,149,149,0.0008239986,0.999871
79,2,6,162,162,0.00082400994,0.9982449
80,2,6,154,154,0.0008240017,0.9993681
81,2,6,118,118,0.00082399684,1.0224551
82,2,6,36,36,0.00082398456,1.0119181
83,2,6,7,7,0.0008240257,1.2021109
84,2,6,5,5,0.0008240223,1.2913921
85,2,6,27,27,0.0008239879,1.0379691
86,2,6,31,31,0.0008240131,1.0184522
87,2,6,21,21,0.00082402,1.023149
88,2,6,3,3,0.0008239746,1.0081561
89,2,6,10,10,0.0008239746,1.048453
90,2,6,6,6,0.0008239746,1.326555
91,2,6,6,6,0.0008239746,1.032499
92,2,6,12,12,0.00082401437,1.128257
93,2,6,10,10,0.0008240223,1.2827471
94,2,6,13,13,0.0008240205,1.0671571
95,2,6,12,12,0.00082402426,1.24334
96,2,6,19,19,0.0008239997,1.004231
97,2,6,5,5,0.0008239746,1.0914971
98,2,6,9,9,0.0008240011,1.9269749
99,2,6,7,7,0.00082400866,1.148404
100,2,6,11,11,0.000824018,1.068208
101,2,6,14,14,0.0008240257,1.1080401
102,2,6,8,8,0.0008240193,1.012344
103,2,6,4,4,0.0008239746,1.3508729
104,2,6,6,6,0.0008239746,1.246284
105,2,6,7,7,0.0008239746,1.057444
106,2,6,18,18,0.0008240276,1.1536841
107,2,6,35,35,0.00082399504,1.0207419
108,2,6,15,15,0.0008239985,1.0038321
109,2,6,7,7,0.00082399166,1.115527
110,2,6,41,41,0.000823995,1.035283
111,2,6,4,4,0.0008239746,1.1647551
112,2,6,8,8,0.0008240491,1.9011672
113,2,6,24,24,0.0008240044,1.049268
114,2,6,11,11,0.00082399626,1.0040089
115,2,6,19,19,0.00082401227,1.1562021
0,2,7,7,7,0.0078454185,1.011785
1,2,7,4,4,0.006396532,2.058092
2,2,7,2,2,0.008995593,1.0585
3,2,7,3,3,0.008501689,1.593986
4,2,7,2,2,0.008994997,2.046163
5,2,7,2,2,0.0072784424,1.27425
6,2,7,2,2,0.008995593,1.203695
7,2,7,3,3,0.0077770553,1.2480061
8,2,7,3,3,0.011795322,1.2078071
9,2,7,4,4,0.006686002,1.50003
10,2,7,9,9,0.0063287816,1.408999
11,2,7,4,4,0.0065419674,1.1897199
12,2,7,2,2,0.008995473,1.433631
13,2,7,7,7,0.0075250184,1.4320209
14,2,7,6,6,0.009651323,1.7673471
15,2,7,3,3,0.0074157715,1.3325901
16,2,7,8,8,0.0054421276,1.248004
17,2,7,4,4,0.0066262484,1.1156421
18,2,7,3,3,0.009704311,1.195112
19,2,7,3,3,0.0074160495,3.364296
20,2,7,3,3,0.0074156523,1.481453
21,2,7,2,2,0.008995473,1.1954019
22,2,7,6,6,0.005836507,1.970819
23,2,7,0,0,0,0
24,2,7,3,3,0.0074156523,2.1481
25,2,7,3,3,0.008560061,1.5427141
26,2,7,6,6,0.005836487,1.0778799
27,2,7,2,2,0.008995473,1.433631
28,2,7,4,4,0.00662601,1.355717
29,2,7,2,2,0.008994997,1.4095769
30,2,7,2,2,0.008994877,4.088069
31,2,7,2,2,0.008995473,2.9213
32,2,7,4,4,0.006626308,1.3597331
33,2,7,2,2,0.0072780848,1.1753571
34,2,7,3,3,0.007416328,1.123677
35,2,7,2,2,0.008994997,1.4095769
36,2,7,2,2,0.008994877,4.088069
37,2,7,3,3,0.007416328,1.0048139
38,2,7,2,2,0.008994997,1.248368
39,2,7,2,2,0.00556159,14.7303
40,2,7,2,2,0.008994997,2.726798
41,2,7,2,2,0.005562067,1.9640551
42,2,7,3,3,0.007415732,4.963714
43,2,7,2,2,0.008994639,8.171881
44,2,7,2,2,0.0072778463,4.088069
45,2,7,3,3,0.0074163675,2.735618
46,2,7,2,2,0.005562067,7.681123
47,2,7,0,0,0,0
48,2,7,2,2,0.0072780848,3.5175571
49,2,7,2,2,0.008995116,8.755385
50,2,7,2,2,0.008995116,4.221228
51,2,7,2,2,0.0072785616,1.9640551
52,2,7,0,0,0,0
53,2,7,0,0,0,0
54,2,7,3,3,0.006270965,1.3244519
55,2,7,2,2,0.0072780848,3.1038432
56,2,7,0,0,0,0
57,2,7,2,2,0.0072779655,1.7609069
58,2,7,2,2,0.0072784424,1.1954019
59,2,7,2,2,0.0072784424,2.9213
60,2,7,2,2,0.0072778463,4.088069
61,2,7,3,3,0.006270965,1.153837
62,2,7,3,3,0.006271243,3.2813568
63,2,7,2,2,0.005561471,2.321744
64,2,7,2,2,0.008994997,1.55405
65,2,7,2,2,0.005562067,1.1674211
66,2,7,3,3,0.0062712035,6.8595
67,2,7,2,2,0.0072785616,1.1674211
68,2,7,2,2,0.0072780848,6.457227
69,2,7,0,0,0,0
70,2,7,0,0,0,0
71,2,7,0,0,0,0
72,2,7,2,2,0.0072785616,1.1630011
73,2,7,2,2,0.0072785616,3.84269
74,2,7,2,2,0.0072785616,1.7695401
75,2,7,3,3,0.006270965,1.5207989
76,2,7,0,0,0,0
77,2,7,0,0,0,0
78,2,7,6,6,0.0052643022,1.274574
79,2,7,2,2,0.0072785616,1.9640551
80,2,7,2,2,0.0072780848,8.755385
81,2,7,3,3,0.0062712035,4.168625
82,2,7,2,2,0.0072785616,1.1630011
83,2,7,2,2,0.0072785616,1.6630721
84,2,7,2,2,0.0072785616,4.77359
85,2,7,3,3,0.0062713227,1.5223019
86,2,7,4,4,0.0057677925,4.32831
87,2,7,4,4,0.0057682097,2.760519
88,2,7,4,4,0.0057682395,1.3042419
89,2,7,4,4,0.0057675242,1.1763599
90,2,7,2,2,0.0072780848,7.0653877
91,2,7,2,2,0.0072779655,2.458597
92,2,7,2,2,0.0072779655,2.321744
93,2,7,2,2,0.0072780848,6.457227
94,2,7,2,2,0.0072785616,1.1674211
95,2,7,3,3,0.0062710443,3.0168352
96,2,7,2,2,0.0072785616,1.6377821
97,2,7,2,2,0.008994997,1.5396299
98,2,7,2,2,0.008995116,7.367278
99,2,7,2,2,0.010711491,1.2948511
100,2,7,2,2,0.008994997,2.192039
101,2,7,4,4,0.0057677627,2.011882
102,2,7,2,2,0.008994997,1.037452
103,2,7,2,2,0.008994997,2.726798
104,2,7,2,2,0.008994997,2.458597
105,2,7,2,2,0.008995116,1.3049841
106,2,7,3,3,0.00741601,1.3499489
107,2,7,3,3,0.0062713623,4.809782
108,2,7,4,4,0.0057677925,1.9989221
109,2,7,5,5,0.006152415,1.005815
110,2,7,5,5,0.0054653883,1.2889581
111,2,7,3,3,0.0062710047,2.112659
112,2,7,3,3,0.0062710843,2.555293
113,2,7,3,3,0.0074156523,1.0845389
114,2,7,3,3,0.006271402,1.5232761
115,2,7,3,3,0.0062708855,5.867354
0,2,8,152,152,0.1691922,1.2910699
1,2,8,135,135,0.076903924,1.0939969
2,2,8,182,182,0.22007231,1.423597
3,2,8,114,114,0.014057193,1.0115911
4,2,8,99,99,0.019699387,1.001367
5,2,8,153,153,0.16438279,1.2567369
6,2,8,172,172,0.38984552,1.420987
7,2,8,169,169,0.3593958,1.356578
8,2,8,169,169,0.39896804,1.362621
9,2,8,133,133,0.31271616,1.2372351
10,2,8,98,98,0.065080315,1.011268
11,2,8,100,100,0.016356735,1.020301
12,2,8,151,151,0.3623781,1.269097
13,2,8,162,162,0.33532652,1.2793969
14,2,8,126,126,0.6948739,1.6534929
15,2,8,2,2,0.019157112,8.157873
16,2,8,2,2,0.038522065,7.014378
17,2,8,2,2,0.015724063,1.1540611
18,2,8,0,0,0,0
19,2,8,2,2,0.022110581,7.019322
20,2,8,3,3,0.025718411,4.136437
21,2,8,2,2,0.01613605,12.641987
22,2,8,0,0,0,0
23,2,8,0,0,0,0
24,2,8,0,0,0,0
25,2,8,0,0,0,0
26,2,8,2,2,0.033302963,1.7477229
27,2,8,2,2,0.020461857,6.314881
28,2,8,2,2,0.053491056,14.283987
29,2,8,2,2,0.033303082,14.284811
30,2,8,3,3,0.027271071,6.588545
31,2,8,0,0,0,0
32,2,8,0,0,0,0
33,2,8,2,2,0.008995593,7.151126
34,2,8,2,2,0.018774092,0.99671507
35,2,8,2,2,0.02252245,1.4229189
36,2,8,3,3,0.038140733,8.850345
37,2,8,3,3,0.022606373,8.018131
38,2,8,0,0,0,0
