0.035618,-0.000000,-0.000000
0.011354,0.011512,0.062594
0.014900,0.022395,0.065806
0.010630,0.012339,0.061023
0.532786,-0.000000,-0.000000
0.011176,0.024706,0.059601
0.012088,0.017617,0.069324
0.020704,0.166253,-0.000000
0.056226,0.125637,-0.000000
0.058381,0.189829,-0.000000
0.006955,0.013310,0.059075
0.011583,0.033871,-0.000000
0.009938,0.019950,0.060905
0.007440,0.018058,0.057773
0.034863,-0.000000,0.082953
0.014919,0.033264,0.071606
0.011431,0.014095,0.061228
0.029204,-0.000000,0.067322
0.031632,0.095997,0.087378
0.028024,0.172484,-0.000000
0.008715,-0.000000,0.059042
0.041431,0.028682,0.074371
