0.079937,-0.000000,0.461982
0.028395,0.138759,0.031395
0.023900,0.345095,0.039437
0.013509,0.030016,0.016031
0.168021,-0.000000,0.422079
0.052836,-0.000000,-0.000000
0.153233,-0.000000,-0.000000
0.003492,0.091655,-0.000000
0.016940,0.079923,-0.000000
0.011914,0.107819,-0.000000
0.009146,0.035199,-0.000000
0.008540,0.034327,-0.000000
0.033756,-0.000000,-0.000000
0.008540,0.029736,-0.000000
0.031464,-0.000000,-0.000000
0.067872,-0.000000,-0.000000
0.024684,-0.000000,0.014479
0.048947,-0.000000,0.014597
0.094296,-0.000000,-0.000000
0.003625,0.107471,-0.000000
0.018847,-0.000000,-0.000000
0.098106,-0.000000,-0.000000
