0.271303,-0.000000,-0.000000,0.423441
0.009539,0.028547,-0.000000,-0.000000
0.018266,0.398366,-0.000000,-0.000000
0.007148,0.008770,0.054803,-0.000000
0.162767,-0.000000,-0.000000,-0.000000
0.173410,-0.000000,0.071222,-0.000000
0.077830,-0.000000,0.056742,-0.000000
0.006773,0.059448,0.125574,-0.000000
0.000000,0.059829,0.061650,0.124105
0.000000,0.145602,0.095565,0.179163
0.007952,0.025613,-0.000000,-0.000000
0.000000,0.022136,0.058699,0.062933
0.023205,-0.000000,0.066730,-0.000000
0.004489,0.012441,0.053198,-0.000000
0.012517,0.025967,0.061703,-0.000000
0.029549,0.034304,0.071083,-0.000000
0.008924,0.026951,-0.000000,-0.000000
0.022647,0.042769,-0.000000,-0.000000
0.101285,-0.000000,0.131644,-0.000000
0.000000,0.109256,0.091386,0.131499
0.015373,-0.000000,-0.000000,0.078859
0.047022,-0.000000,-0.000000,-0.000000
