day,time,src_node,dst_node
0,1.007416,0,18
0,1.013184,0,18
0,1.100528,0,18
0,1.521592,0,18
0,2.095096,0,18
0,2.100040,0,18
0,2.109928,0,18
0,1.072512,1,18
0,1.093936,1,18
0,1.121128,1,18
0,1.197760,1,18
0,1.264504,1,18
0,1.302408,1,18
0,1.344432,1,18
0,1.345256,1,18
0,1.464736,1,18
0,1.487808,1,18
0,1.497696,1,18
0,1.631184,1,18
0,1.683920,1,18
0,1.705344,1,18
0,1.806696,1,18
0,1.825648,1,18
0,1.832240,1,18
0,1.933592,1,18
0,2.023408,1,18
0,2.090976,1,18
0,1.006592,2,18
0,1.023896,2,18
0,1.045594,2,18
0,1.095584,2,18
0,1.159032,2,18
0,1.181280,2,18
0,1.222480,2,18
0,1.247200,2,18
0,1.458144,2,18
0,1.496872,2,18
0,1.618824,2,18
0,1.641072,2,18
0,1.656728,2,18
0,1.660024,2,18
0,1.684744,2,18
0,1.722648,2,18
0,1.746544,2,18
0,1.772088,2,18
0,1.798456,2,18
0,1.867672,2,18
0,1.979736,2,18
0,1.990448,2,18
0,2.100864,2,18
0,1.014832,3,18
0,1.187048,3,18
0,2.033296,3,18
0,2.034944,3,18
0,2.173382,3,18
0,1.000824,4,18
0,1.038178,4,18
0,1.064272,4,18
0,1.077456,4,18
0,1.094760,4,18
0,1.112064,4,18
0,1.149968,4,18
0,1.188696,4,18
0,1.190344,4,18
0,1.205176,4,18
0,1.206000,4,18
0,1.290872,4,18
0,1.311472,4,18
0,1.353496,4,18
0,1.358440,4,18
0,1.413648,4,18
0,1.423536,4,18
0,1.452376,4,18
0,1.498520,4,18
0,1.509232,4,18
0,1.518296,4,18
0,1.556200,4,18
0,1.557848,4,18
0,1.588336,4,18
0,1.595752,4,18
0,1.658376,4,18
0,1.677328,4,18
0,1.689688,4,18
0,1.699576,4,18
0,1.701224,4,18
0,1.706168,4,18
0,1.776208,4,18
0,1.786920,4,18
0,1.802576,4,18
0,1.852016,4,18
0,1.861904,4,18
0,1.868496,4,18
0,1.910520,4,18
0,1.916288,4,18
0,1.937712,4,18
0,1.939360,4,18
0,1.946776,4,18
0,2.011048,4,18
0,1.015656,5,18
0,1.037354,5,18
0,1.063448,5,18
0,1.104648,5,18
0,1.280984,5,18
0,1.320536,5,18
0,1.457320,5,18
0,1.503464,5,18
0,1.505936,5,18
0,1.526536,5,18
0,1.531480,5,18
0,1.543840,5,18
0,1.566088,5,18
0,1.615528,5,18
0,1.685568,5,18
0,1.790216,5,18
0,1.809992,5,18
0,1.880856,5,18
0,1.930296,5,18
0,1.960784,5,18
0,1.972320,5,18
0,2.032472,5,18
0,2.067080,5,18
0,2.088504,5,18
0,1.012360,6,18
0,1.161504,6,18
0,1.276040,6,18
0,1.360088,6,18
0,1.479568,6,18
0,1.524888,6,18
0,1.908872,6,18
0,2.004456,6,18
0,2.154173,6,18
0,1.043946,7,18
0,1.049440,7,18
0,1.052736,7,18
0,1.056032,7,18
0,1.059328,7,18
0,1.065920,7,18
0,1.074984,7,18
0,1.079104,7,18
0,1.084048,7,18
0,1.086520,7,18
0,1.090640,7,18
0,1.103824,7,18
0,1.114536,7,18
0,1.115360,7,18
0,1.119480,7,18
0,1.122776,7,18
0,1.126896,7,18
0,1.127720,7,18
0,1.131290,7,18
0,1.135136,7,18
0,1.138432,7,18
0,1.141590,7,18
0,1.160680,7,18
0,1.162328,7,18
0,1.171392,7,18
0,1.177984,7,18
0,1.182104,7,18
0,1.182928,7,18
0,1.185400,7,18
0,1.193640,7,18
0,1.212592,7,18
0,1.216712,7,18
0,1.229896,7,18
0,1.238960,7,18
0,1.245552,7,18
0,1.251320,7,18
0,1.257912,7,18
0,1.269448,7,18
0,1.272744,7,18
0,1.273568,7,18
0,1.286752,7,18
0,1.287576,7,18
0,1.294992,7,18
0,1.296640,7,18
0,1.297464,7,18
0,1.303232,7,18
0,1.304880,7,18
0,1.305704,7,18
0,1.307352,7,18
0,1.315592,7,18
0,1.325480,7,18
0,1.327128,7,18
0,1.329600,7,18
0,1.336192,7,18
0,1.338664,7,18
0,1.339488,7,18
0,1.348552,7,18
0,1.369152,7,18
0,1.369976,7,18
0,1.383160,7,18
0,1.383984,7,18
0,1.393048,7,18
0,1.393872,7,18
0,1.402112,7,18
0,1.408704,7,18
0,1.412000,7,18
0,1.417768,7,18
0,1.421888,7,18
0,1.437544,7,18
0,1.444960,7,18
0,1.445784,7,18
0,1.449904,7,18
0,1.458968,7,18
0,1.459792,7,18
0,1.467208,7,18
0,1.473800,7,18
0,1.485336,7,18
0,1.486984,7,18
0,1.488632,7,18
0,1.500992,7,18
0,1.502640,7,18
0,1.504288,7,18
0,1.506760,7,18
0,1.507584,7,18
0,1.512528,7,18
0,1.525712,7,18
0,1.527360,7,18
0,1.528184,7,18
0,1.530656,7,18
0,1.532304,7,18
0,1.535600,7,18
0,1.537248,7,18
0,1.543016,7,18
0,1.549608,7,18
0,1.552080,7,18
0,1.554552,7,18
0,1.566912,7,18
0,1.589984,7,18
0,1.601520,7,18
0,1.603168,7,18
0,1.616352,7,18
0,1.620472,7,18
0,1.621296,7,18
0,1.626240,7,18
0,1.630360,7,18
0,1.632008,7,18
0,1.632832,7,18
0,1.644368,7,18
0,1.665792,7,18
0,1.667440,7,18
0,1.670736,7,18
0,1.688864,7,18
0,1.692984,7,18
0,1.697104,7,18
0,1.709464,7,18
0,1.713584,7,18
0,1.717704,7,18
0,1.726768,7,18
0,1.731712,7,18
0,1.733360,7,18
0,1.748192,7,18
0,1.749840,7,18
0,1.750664,7,18
0,1.753136,7,18
0,1.758080,7,18
0,1.761376,7,18
0,1.767144,7,18
0,1.783624,7,18
0,1.785272,7,18
0,1.791040,7,18
0,1.792688,7,18
0,1.799280,7,18
0,1.800104,7,18
0,1.809168,7,18
0,1.829768,7,18
0,1.837184,7,18
0,1.846248,7,18
0,1.857784,7,18
0,1.859432,7,18
0,1.860256,7,18
0,1.865200,7,18
0,1.866848,7,18
0,1.871792,7,18
0,1.874264,7,18
0,1.875088,7,18
0,1.879208,7,18
0,1.881680,7,18
0,1.887448,7,18
0,1.888272,7,18
0,1.889920,7,18
0,1.890744,7,18
0,1.892392,7,18
0,1.903928,7,18
0,1.918760,7,18
0,1.919584,7,18
0,1.922056,7,18
0,1.925352,7,18
0,1.926176,7,18
0,1.932768,7,18
0,1.944304,7,18
0,1.952544,7,18
0,1.954192,7,18
0,1.959136,7,18
0,1.961608,7,18
0,1.970672,7,18
0,1.977264,7,18
0,1.978088,7,18
0,1.998688,7,18
0,2.000336,7,18
0,2.001984,7,18
0,2.003632,7,18
0,2.005280,7,18
0,2.006928,7,18
0,2.008576,7,18
0,2.010224,7,18
0,2.015168,7,18
0,2.017640,7,18
0,2.018464,7,18
0,2.019288,7,18
0,2.021760,7,18
0,2.025880,7,18
0,2.027528,7,18
0,2.028352,7,18
0,2.031648,7,18
0,2.036592,7,18
0,2.039064,7,18
0,2.039888,7,18
0,2.041536,7,18
0,2.042360,7,18
0,2.043184,7,18
0,2.045656,7,18
0,2.046480,7,18
0,2.047304,7,18
0,2.048952,7,18
0,2.050600,7,18
0,2.052248,7,18
0,2.053072,7,18
0,2.054720,7,18
0,2.056368,7,18
0,2.057192,7,18
0,2.059664,7,18
0,2.060488,7,18
0,2.062136,7,18
0,2.063784,7,18
0,2.064608,7,18
0,2.069552,7,18
0,2.070376,7,18
0,2.072024,7,18
0,2.076144,7,18
0,2.076968,7,18
0,2.080264,7,18
0,2.081088,7,18
0,2.083560,7,18
0,2.086032,7,18
0,2.086856,7,18
0,2.089328,7,18
0,2.090152,7,18
0,2.092624,7,18
0,2.093448,7,18
0,2.094272,7,18
0,2.095920,7,18
0,2.096744,7,18
0,2.097568,7,18
0,2.098392,7,18
0,2.103336,7,18
0,2.104160,7,18
0,2.105808,7,18
0,2.106632,7,18
0,2.110752,7,18
0,2.111576,7,18
0,2.112400,7,18
0,2.113224,7,18
0,2.114048,7,18
0,2.116520,7,18
0,2.117344,7,18
0,2.118168,7,18
0,2.120640,7,18
0,2.121464,7,18
0,2.123112,7,18
0,2.123936,7,18
0,2.126957,7,18
0,2.130390,7,18
0,2.137257,7,18
0,2.140690,7,18
0,2.144123,7,18
0,2.147557,7,18
0,2.150990,7,18
0,2.154997,7,18
0,2.159117,7,18
0,2.162413,7,18
0,2.164723,7,18
0,2.168157,7,18
0,2.171590,7,18
0,2.175023,7,18
0,2.178457,7,18
0,2.181890,7,18
0,2.185323,7,18
0,2.192190,7,18
0,2.195623,7,18
0,2.199057,7,18
0,2.202490,7,18
0,2.205923,7,18
0,2.212790,7,18
0,2.216223,7,18
0,2.223090,7,18
0,2.229957,7,18
0,2.233390,7,18
0,2.236823,7,18
0,2.240257,7,18
0,2.243690,7,18
0,2.247123,7,18
0,2.253990,7,18
0,2.257423,7,18
0,2.260857,7,18
0,2.264290,7,18
0,2.267723,7,18
0,2.271157,7,18
0,2.274590,7,18
0,2.281457,7,18
0,2.288323,7,18
0,2.291757,7,18
0,2.295190,7,18
0,2.302057,7,18
0,2.305490,7,18
0,2.308923,7,18
0,2.323343,7,18
0,2.329523,7,18
0,2.332957,7,18
0,2.336390,7,18
0,2.339823,7,18
0,2.343257,7,18
0,2.350123,7,18
0,2.353557,7,18
0,2.356990,7,18
0,2.360423,7,18
0,2.363857,7,18
0,2.370723,7,18
0,2.374157,7,18
0,2.387890,7,18
0,2.391323,7,18
0,2.394757,7,18
0,2.398190,7,18
0,2.401623,7,18
0,2.408490,7,18
0,2.411923,7,18
0,2.415357,7,18
0,2.422223,7,18
0,2.429090,7,18
0,2.432523,7,18
0,2.435957,7,18
0,2.439390,7,18
0,2.442823,7,18
0,2.446257,7,18
0,2.449690,7,18
0,2.453123,7,18
0,2.456557,7,18
0,2.459990,7,18
0,2.463423,7,18
0,2.466857,7,18
0,2.470290,7,18
0,2.473723,7,18
0,2.477157,7,18
0,2.484023,7,18
0,2.487457,7,18
0,2.490890,7,18
0,2.497757,7,18
0,2.501190,7,18
0,2.508057,7,18
0,2.511490,7,18
0,2.518357,7,18
0,2.521790,7,18
0,2.525223,7,18
0,2.528657,7,18
0,2.532090,7,18
0,2.535523,7,18
0,2.538957,7,18
