0.408847,10.850449,-0.000000
0.217285,-0.000000,-0.000000
9.024547,-0.000000,0.416935
0.149124,-0.000000,-0.000000
0.018782,3.531017,6.552045
0.122077,0.839749,-0.000000
0.058899,2.003936,-0.000000
1.914886,-0.000000,-0.000000
1.834226,-0.000000,0.000000
4.081070,-0.000000,0.000000
0.023631,-0.000000,-0.000000
0.259823,-0.000000,-0.000000
0.247247,-0.000000,-0.000000
0.076220,-0.000000,-0.000000
0.282465,-0.000000,-0.000000
0.483604,0.546671,-0.000000
0.035166,-0.000000,-0.000000
0.452032,-0.000000,0.356235
0.960148,3.815122,-0.000000
3.165379,-0.000000,-0.000000
0.010267,0.038294,-0.000000
0.216212,0.169403,0.770866
