0.329935,2.338406,-0.000000
0.139947,-0.000000,0.195193
0.471366,-0.000000,0.321642
0.128911,-0.000000,0.254232
0.002506,7.748719,0.882487
0.494643,-0.000000,0.204689
0.129770,-0.000000,0.336529
7.106201,-0.000000,0.379557
4.023797,-0.000000,-0.000000
6.770816,-0.000000,-0.000000
0.245652,-0.000000,0.025318
0.907779,-0.000000,0.057734
0.353296,-0.000000,0.264016
0.336465,-0.000000,0.100078
0.277074,0.283207,0.090209
1.022613,-0.000000,0.976891
0.174273,-0.000000,0.163037
0.405778,-0.000000,0.370036
2.585270,-0.000000,3.696873
6.741330,-0.000000,-0.000000
0.024202,0.023578,0.037788
0.244483,0.370321,1.101674
