0.123922,0.357752,-0.000000
0.000000,0.274413,0.338081
2.821802,-0.000000,-0.000000
0.107589,0.275383,0.108571
3.317016,-0.000000,2.986863
0.004233,0.662731,0.443393
0.060902,0.916085,0.388128
0.000000,8.794667,0.517377
1.615484,4.703325,-0.000000
1.791497,7.245985,-0.000000
0.013688,0.066081,-0.000000
0.000000,0.471065,0.072077
0.032203,-0.000000,2.246409
0.018524,0.182883,0.021192
0.296650,1.894043,0.426996
0.275966,2.486176,0.548161
0.104158,0.438890,0.171697
0.000000,2.103174,0.480616
4.938376,-0.000000,3.487395
0.858185,6.737809,-0.000000
0.036529,0.139289,0.033636
0.001847,2.418388,2.077475
