0.401419,1.701358,-0.000000
0.048202,-0.000000,0.381417
0.359200,-0.000000,1.045784
0.054910,0.037711,0.227828
0.000012,4.722931,1.100734
0.314828,-0.000000,0.395923
0.187139,-0.000000,0.659008
4.619910,-0.000000,0.892792
2.968205,-0.000000,-0.000000
5.002898,-0.000000,-0.000000
0.168125,-0.000000,0.074370
0.532844,-0.000000,0.126074
0.258079,-0.000000,0.351966
0.258063,-0.000000,0.160961
0.557184,-0.000000,1.231025
0.467012,-0.000000,0.979718
0.099387,-0.000000,0.316069
0.000000,0.126983,1.954313
2.603858,-0.000000,2.535831
4.412365,-0.000000,-0.000000
0.030581,0.019735,0.076380
0.758556,-0.000000,2.246179
