0.042829,0.146066,0.096438
0.011803,0.114135,0.142075
0.023667,0.344117,0.425896
0.032864,0.139979,0.111027
4.695394,-0.000000,-0.000000
0.009119,0.471019,0.191235
0.025448,0.359287,0.263365
0.004187,6.057335,0.416618
0.662496,3.193969,-0.000000
0.514485,5.852569,-0.000000
0.003073,0.041035,0.025079
0.005404,0.698340,-0.000000
0.015979,0.503496,0.218967
0.000013,0.073067,0.014230
0.075557,0.834370,0.602007
0.047865,0.909427,0.634516
0.048898,0.170454,0.142255
0.023754,-0.000000,1.444493
0.173640,2.057854,1.610170
0.174567,5.667919,-0.000000
0.014510,-0.000000,0.024782
0.215442,-0.000000,1.356128
