0.050409,0.223568,0.132259
0.016906,0.102680,0.206028
0.078963,0.414580,0.377966
0.034287,0.123370,0.127001
4.705461,-0.000000,-0.000000
0.020122,0.549321,0.193489
0.024176,0.412856,0.345716
0.003344,4.774886,0.592715
0.772744,3.912091,-0.000000
0.709659,6.306291,-0.000000
0.003325,0.057212,0.032239
0.010989,1.019822,-0.000000
0.012151,0.634766,0.159062
0.000000,0.345351,0.082723
0.128280,0.974795,0.796634
0.023747,0.651275,0.487690
0.055145,0.179425,0.194417
0.065635,-0.000000,1.697745
0.221798,3.109234,2.044203
0.222527,7.031105,-0.000000
0.018827,-0.000000,0.031927
0.184739,-0.000000,1.608257
