0.035706,0.139548,0.116709,-0.000000
0.006980,0.118713,0.136530,0.017629
0.049365,0.250498,0.391824,-0.000000
0.045559,0.130037,0.126208,-0.000000
5.010182,-0.000000,-0.000000,0.394084
0.014101,0.565839,0.243578,-0.000000
0.035530,0.325443,0.296434,-0.000000
0.000007,7.345416,0.357918,-0.000000
0.638556,3.322562,-0.000000,-0.000000
0.011707,5.403741,-0.000000,4.903315
0.004433,0.027155,0.023874,-0.000000
0.003467,0.765983,-0.000000,-0.000000
0.027194,0.744491,0.295030,0.000000
0.000000,0.070856,0.009261,-0.000000
0.065106,0.721075,0.575883,-0.000000
0.041700,0.997422,0.703769,-0.000000
0.049649,0.169936,0.168659,-0.000000
0.000000,0.147501,1.353310,0.194717
0.149437,0.756775,1.563609,-0.000000
0.151979,5.655995,-0.000000,-0.000000
0.014084,-0.000000,0.028253,-0.000000
0.253642,-0.000000,1.319373,0.000000
