0.000000,0.277820,0.201849,0.305505
0.013428,-0.000000,0.050741,-0.000000
0.160953,-0.000000,0.192384,-0.000000
0.020575,-0.000000,-0.000000,-0.000000
0.046660,0.163259,0.155690,-0.000000
0.020515,0.184540,-0.000000,-0.000000
0.015198,0.041247,-0.000000,-0.000000
0.091956,-0.000000,-0.000000,-0.000000
0.051139,-0.000000,-0.000000,0.176839
0.140108,-0.000000,-0.000000,0.252761
0.010382,-0.000000,0.047252,-0.000000
0.023772,-0.000000,-0.000000,0.058415
0.032131,-0.000000,-0.000000,-0.000000
0.017132,-0.000000,-0.000000,-0.000000
0.022329,-0.000000,0.051718,-0.000000
0.060256,-0.000000,-0.000000,-0.000000
0.007129,-0.000000,0.061739,-0.000000
0.022748,-0.000000,0.098123,-0.000000
0.084177,0.297714,-0.000000,-0.000000
0.126604,-0.000000,-0.000000,0.206480
0.000330,0.035419,0.046534,-0.000000
0.032479,-0.000000,0.093971,-0.000000
