0.129013,-0.000000,0.056733
0.019785,0.017290,0.074713
0.189648,-0.000000,-0.000000
0.022093,-0.000000,0.074954
0.195258,-0.000000,0.056770
0.015063,0.088821,-0.000000
0.023185,0.030580,-0.000000
0.022696,0.124271,0.075202
0.034559,0.088509,0.073354
0.038105,0.112794,0.073552
0.013782,0.030085,0.076012
0.012200,0.040552,0.075729
0.016489,0.033666,0.075566
0.018799,0.017899,0.074721
0.033596,-0.000000,0.074733
0.020263,0.051985,-0.000000
0.022399,-0.000000,-0.000000
0.053046,-0.000000,-0.000000
0.028732,0.248946,-0.000000
0.020503,0.114603,0.074810
0.022092,-0.000000,0.063150
0.048692,-0.000000,-0.000000
