0.021491,0.010710,0.056038
0.011292,0.014343,0.058074
0.016802,0.018120,0.061299
0.011978,0.014491,0.056346
0.511634,-0.000000,-0.000000
0.011670,0.024237,0.055696
0.012928,0.022236,0.060160
0.018986,0.161853,0.044081
0.051297,0.105847,-0.000000
0.050739,0.176658,-0.000000
0.008127,0.009896,0.055856
0.012461,0.028737,-0.000000
0.011023,0.019204,0.056689
0.008607,0.015485,0.054455
0.023170,0.035229,0.062302
0.021687,0.028072,0.064268
0.013143,0.014508,0.056564
0.042375,-0.000000,0.064952
0.042212,0.109603,0.067775
0.026778,0.190770,-0.000000
0.017609,-0.000000,0.054520
0.053990,-0.000000,0.070924
