0.020288,0.420875,-0.000000
0.006107,-0.000000,0.033262
0.043506,-0.000000,0.111207
0.008021,-0.000000,0.028099
0.001103,0.496337,0.111308
0.004185,-0.000000,0.082193
0.003789,-0.000000,0.070019
0.163467,-0.000000,0.060440
0.154297,-0.000000,-0.000000
0.179235,-0.000000,-0.000000
0.010837,-0.000000,0.026245
0.034360,-0.000000,-0.000000
0.014226,-0.000000,0.032025
0.005979,-0.000000,0.030676
0.029995,-0.000000,0.051081
0.013591,-0.000000,0.076858
0.006957,-0.000000,0.029613
0.006922,0.041586,0.058579
0.113316,-0.000000,0.081056
0.166721,-0.000000,-0.000000
0.003384,-0.000000,0.025247
0.009713,0.041202,0.092092
