0.013492,0.260040,-0.000000,0.512425
0.027812,-0.000000,-0.000000,-0.000000
0.334303,-0.000000,-0.000000,-0.000000
0.009346,-0.000000,0.059335,-0.000000
0.073671,0.178659,-0.000000,-0.000000
0.000013,0.147024,0.025569,-0.000000
0.009617,0.046337,-0.000000,-0.000000
0.050327,-0.000000,0.133497,-0.000000
0.037097,-0.000000,0.090503,0.120966
0.089498,-0.000000,0.146182,0.170096
0.020106,-0.000000,-0.000000,-0.000000
0.009676,-0.000000,0.063189,0.060040
0.010462,0.009433,0.064397,-0.000000
0.006023,-0.000000,0.057600,-0.000000
0.039217,-0.000000,-0.000000,-0.000000
0.025970,-0.000000,0.091697,-0.000000
0.027716,-0.000000,-0.000000,-0.000000
0.057031,-0.000000,-0.000000,-0.000000
0.010400,0.358507,0.127241,-0.000000
0.076971,-0.000000,0.140790,0.136473
0.014815,-0.000000,-0.000000,-0.000000
0.056436,-0.000000,-0.000000,-0.000000
