0.015950,-0.000000,0.055805,-0.000000
0.009457,-0.000000,0.055727,0.054240
0.016995,-0.000000,0.059564,0.063901
0.015950,-0.000000,0.054114,-0.000000
0.475403,-0.000000,-0.000000,0.489566
0.015252,0.026146,0.053046,-0.000000
0.011279,0.018554,0.055951,0.049878
0.019936,0.188643,0.040956,-0.000000
0.096105,0.104746,-0.000000,-0.000000
0.055714,0.193615,-0.000000,0.113120
0.010205,0.007030,0.053903,-0.000000
0.014759,0.032447,0.045987,-0.000000
0.013608,0.024085,0.054215,-0.000000
0.011355,0.015956,0.052605,-0.000000
0.024725,0.035681,0.055338,-0.000000
0.018730,0.018550,0.062140,-0.000000
0.013900,0.012264,0.052394,0.056256
0.028303,-0.000000,0.063611,0.080147
0.042653,0.103253,0.065173,-0.000000
0.038239,0.213159,-0.000000,-0.000000
0.012520,0.005871,0.054121,-0.000000
0.038960,-0.000000,0.065351,0.092892
