day,time,src_node,dst_node
0,1.001648,0,9
0,1.316029,0,9
0,1.345868,0,9
0,1.401967,0,9
0,1.557928,0,9
0,1.600608,0,9
0,1.602256,0,9
0,1.686571,0,9
0,1.815258,0,9
0,2.058813,0,9
0,1.057680,1,9
0,1.320973,1,9
0,1.723022,1,9
0,2.258915,1,9
0,1.005768,2,9
0,1.022248,2,9
0,1.028016,2,9
0,1.030488,2,9
0,1.032136,2,9
0,1.033784,2,9
0,1.038728,2,9
0,1.040376,2,9
0,1.042024,2,9
0,1.043672,2,9
0,1.047792,2,9
0,1.048616,2,9
0,1.050264,2,9
0,1.051088,2,9
0,1.055208,2,9
0,1.059328,2,9
0,1.061800,2,9
0,1.063448,2,9
0,1.065920,2,9
0,1.067568,2,9
0,1.068392,2,9
0,1.070040,2,9
0,1.072512,2,9
0,1.074160,2,9
0,1.077456,2,9
0,1.078280,2,9
0,1.079104,2,9
0,1.084872,2,9
0,1.086520,2,9
0,1.088168,2,9
0,1.089816,2,9
0,1.094760,2,9
0,1.098056,2,9
0,1.100528,2,9
0,1.102176,2,9
0,1.103824,2,9
0,1.104648,2,9
0,1.107944,2,9
0,1.112888,2,9
0,1.116184,2,9
0,1.118656,2,9
0,1.119480,2,9
0,1.121952,2,9
0,1.123600,2,9
0,1.129791,2,9
0,1.130615,2,9
0,1.132263,2,9
0,1.135559,2,9
0,1.136383,2,9
0,1.137585,2,9
0,1.140057,2,9
0,1.141705,2,9
0,1.145825,2,9
0,1.147473,2,9
0,1.164622,2,9
0,1.167918,2,9
0,1.169053,2,9
0,1.176712,2,9
0,1.184036,2,9
0,1.187332,2,9
0,1.190105,2,9
0,1.192041,2,9
0,1.193200,2,9
0,1.199053,2,9
0,1.203947,2,9
0,1.206096,2,9
0,1.209439,2,9
0,1.210263,2,9
0,1.211087,2,9
0,1.211911,2,9
0,1.219868,2,9
0,1.230251,2,9
0,1.232227,2,9
0,1.238457,2,9
0,1.244225,2,9
0,1.247521,2,9
0,1.249993,2,9
0,1.251641,2,9
0,1.254937,2,9
0,1.269331,2,9
0,1.271557,2,9
0,1.278738,2,9
0,1.289767,2,9
0,1.303966,2,9
0,1.305614,2,9
0,1.308086,2,9
0,1.310558,2,9
0,1.317677,2,9
0,1.322621,2,9
0,1.324269,2,9
0,1.326741,2,9
0,1.344133,2,9
0,1.348544,2,9
0,1.350192,2,9
0,1.354808,2,9
0,1.356456,2,9
0,1.358104,2,9
0,1.361400,2,9
0,1.363048,2,9
0,1.371029,2,9
0,1.372677,2,9
0,1.374325,2,9
0,1.378445,2,9
0,1.382213,2,9
0,1.386372,2,9
0,1.390566,2,9
0,1.394153,2,9
0,1.396987,2,9
0,1.403672,2,9
0,1.407227,2,9
0,1.408051,2,9
0,1.408875,2,9
0,1.410523,2,9
0,1.413819,2,9
0,1.416291,2,9
0,1.419587,2,9
0,1.423219,2,9
0,1.425413,2,9
0,1.426237,2,9
0,1.427885,2,9
0,1.433653,2,9
0,1.435301,2,9
0,1.436125,2,9
0,1.437773,2,9
0,1.438597,2,9
0,1.441069,2,9
0,1.452059,2,9
0,1.452883,2,9
0,1.454531,2,9
0,1.456179,2,9
0,1.460299,2,9
0,1.464312,2,9
0,1.481268,2,9
0,1.487048,2,9
0,1.488495,2,9
0,1.492084,2,9
0,1.500416,2,9
0,1.512287,2,9
0,1.513935,2,9
0,1.514759,2,9
0,1.515583,2,9
0,1.516407,2,9
0,1.520805,2,9
0,1.534888,2,9
0,1.539008,2,9
0,1.547589,2,9
0,1.553808,2,9
0,1.555456,2,9
0,1.561224,2,9
0,1.562872,2,9
0,1.567816,2,9
0,1.569464,2,9
0,1.570797,2,9
0,1.572761,2,9
0,1.580832,2,9
0,1.586600,2,9
0,1.591544,2,9
0,1.593192,2,9
0,1.594016,2,9
0,1.595664,2,9
0,1.601432,2,9
0,1.603904,2,9
0,1.606376,2,9
0,1.608024,2,9
0,1.609672,2,9
0,1.627734,2,9
0,1.631573,2,9
0,1.634817,2,9
0,1.637289,2,9
0,1.645418,2,9
0,1.647066,2,9
0,1.665970,2,9
0,1.667618,2,9
0,1.670090,2,9
0,1.677458,2,9
0,1.691571,2,9
0,1.697339,2,9
0,1.698163,2,9
0,1.699811,2,9
0,1.701459,2,9
0,1.703107,2,9
0,1.703931,2,9
0,1.704755,2,9
0,1.710151,2,9
0,1.711799,2,9
0,1.713447,2,9
0,1.714271,2,9
0,1.720296,2,9
0,1.721374,2,9
0,1.723846,2,9
0,1.725494,2,9
0,1.727966,2,9
0,1.730911,2,9
0,1.742800,2,9
0,1.744448,2,9
0,1.749850,2,9
0,1.751498,2,9
0,1.753146,2,9
0,1.759738,2,9
0,1.763034,2,9
0,1.767154,2,9
0,1.774442,2,9
0,1.776914,2,9
0,1.780411,2,9
0,1.785590,2,9
0,1.788770,2,9
0,1.791575,2,9
0,1.797568,2,9
0,1.804984,2,9
0,1.814434,2,9
0,1.818536,2,9
0,1.822982,2,9
0,1.823806,2,9
0,1.829480,2,9
0,1.832284,2,9
0,1.833108,2,9
0,1.835580,2,9
0,1.837228,2,9
0,1.840524,2,9
0,1.841348,2,9
0,1.845259,2,9
0,1.847718,2,9
0,1.848542,2,9
0,1.853605,2,9
0,1.855253,2,9
0,1.856077,2,9
0,1.862095,2,9
0,1.871147,2,9
0,1.873942,2,9
0,1.877238,2,9
0,1.897943,2,9
0,1.905732,2,9
0,1.911736,2,9
0,1.917430,2,9
0,1.924022,2,9
0,1.924846,2,9
0,1.927318,2,9
0,1.928142,2,9
0,1.931639,2,9
0,1.934935,2,9
0,1.936985,2,9
0,1.939900,2,9
0,1.940724,2,9
0,1.941890,2,9
0,1.943538,2,9
0,1.945186,2,9
0,1.949551,2,9
0,1.953671,2,9
0,1.954495,2,9
0,1.957791,2,9
0,1.962735,2,9
0,1.963559,2,9
0,1.976743,2,9
0,1.977567,2,9
0,1.979215,2,9
0,1.983335,2,9
0,1.986631,2,9
0,1.987455,2,9
0,1.989103,2,9
0,1.996281,2,9
0,2.001969,2,9
0,2.003507,2,9
0,1.024033,3,9
0,1.072099,3,9
0,1.090033,3,9
0,1.206688,3,9
0,1.212228,3,9
0,1.414034,3,9
0,1.589351,3,9
0,1.721420,3,9
0,1.792076,3,9
0,2.211023,3,9
0,1.004944,4,9
0,1.017304,4,9
0,1.021424,4,9
0,1.028840,4,9
0,1.045320,4,9
0,1.049440,4,9
0,1.051912,4,9
0,1.064272,4,9
0,1.075808,4,9
0,1.085696,4,9
0,1.088992,4,9
0,1.090640,4,9
0,1.092288,4,9
0,1.107120,4,9
0,1.108768,4,9
0,1.112064,4,9
0,1.117832,4,9
0,1.120304,4,9
0,1.122776,4,9
0,1.126495,4,9
0,1.127319,4,9
0,1.128967,4,9
0,1.140881,4,9
0,1.148297,4,9
0,1.149945,4,9
0,1.150769,4,9
0,1.162150,4,9
0,1.181564,4,9
0,1.183212,4,9
0,1.184860,4,9
0,1.186508,4,9
0,1.188765,4,9
0,1.196299,4,9
0,1.201054,4,9
0,1.202023,4,9
0,1.207791,4,9
0,1.208615,4,9
0,1.228280,4,9
0,1.239281,4,9
0,1.240105,4,9
0,1.249067,4,9
0,1.260011,4,9
0,1.261659,4,9
0,1.264131,4,9
0,1.265779,4,9
0,1.267427,4,9
0,1.268251,4,9
0,1.275442,4,9
0,1.276266,4,9
0,1.277914,4,9
0,1.279562,4,9
0,1.290591,4,9
0,1.292239,4,9
0,1.298090,4,9
0,1.299738,4,9
0,1.309734,4,9
0,1.311382,4,9
0,1.314339,4,9
0,1.320149,4,9
0,1.321797,4,9
0,1.323445,4,9
0,1.329469,4,9
0,1.337474,4,9
0,1.344957,4,9
0,1.357280,4,9
0,1.358928,4,9
0,1.369381,4,9
0,1.370205,4,9
0,1.375149,4,9
0,1.375973,4,9
0,1.379269,4,9
0,1.381389,4,9
0,1.383037,4,9
0,1.384724,4,9
0,1.389008,4,9
0,1.397811,4,9
0,1.409699,4,9
0,1.414643,4,9
0,1.415467,4,9
0,1.427061,4,9
0,1.434477,4,9
0,1.439421,4,9
0,1.442995,4,9
0,1.445434,4,9
0,1.450411,4,9
0,1.457003,4,9
0,1.457827,4,9
0,1.458651,4,9
0,1.459475,4,9
0,1.461947,4,9
0,1.466067,4,9
0,1.474191,4,9
0,1.492908,4,9
0,1.494648,4,9
0,1.496296,4,9
0,1.497120,4,9
0,1.498768,4,9
0,1.499592,4,9
0,1.501240,4,9
0,1.504603,4,9
0,1.508541,4,9
0,1.519940,4,9
0,1.525301,4,9
0,1.531592,4,9
0,1.532416,4,9
0,1.533240,4,9
0,1.535712,4,9
0,1.540656,4,9
0,1.543116,4,9
0,1.543940,4,9
0,1.548413,4,9
0,1.549237,4,9
0,1.550893,4,9
0,1.554632,4,9
0,1.558752,4,9
0,1.560400,4,9
0,1.563696,4,9
0,1.565344,4,9
0,1.566992,4,9
0,1.568640,4,9
0,1.575300,4,9
0,1.578596,4,9
0,1.581656,4,9
0,1.582480,4,9
0,1.583304,4,9
0,1.584952,4,9
0,1.590720,4,9
0,1.594840,4,9
0,1.598136,4,9
0,1.603080,4,9
0,1.611320,4,9
0,1.612144,4,9
0,1.612968,4,9
0,1.617210,4,9
