day,time,src_node,dst_node
0,1.003433,0,19
0,1.530930,0,19
0,2.633030,0,19
0,2.725730,0,19
0,2.917997,0,19
0,2.969497,0,19
0,1.163563,1,19
0,8.685380,1,19
0,1.012497,2,19
0,1.022797,2,19
0,1.043397,2,19
0,1.050263,2,19
0,1.067430,2,19
0,1.081163,2,19
0,1.091463,2,19
0,1.094897,2,19
0,1.101763,2,19
0,1.115497,2,19
0,1.118930,2,19
0,1.122363,2,19
0,1.132663,2,19
0,1.136097,2,19
0,1.146397,2,19
0,1.156697,2,19
0,1.166997,2,19
0,1.170430,2,19
0,1.173863,2,19
0,1.180730,2,19
0,1.184163,2,19
0,1.191030,2,19
0,1.194463,2,19
0,1.201330,2,19
0,1.204763,2,19
0,1.211630,2,19
0,1.215063,2,19
0,1.221930,2,19
0,1.228797,2,19
0,1.232230,2,19
0,1.235663,2,19
0,1.239097,2,19
0,1.242530,2,19
0,1.256263,2,19
0,1.259697,2,19
0,1.266563,2,19
0,1.283730,2,19
0,1.307763,2,19
0,1.321497,2,19
0,1.324930,2,19
0,1.328363,2,19
0,1.342097,2,19
0,1.348963,2,19
0,1.362697,2,19
0,1.369563,2,19
0,1.397030,2,19
0,1.400463,2,19
0,1.407330,2,19
0,1.414197,2,19
0,1.424497,2,19
0,1.427930,2,19
0,1.431363,2,19
0,1.434797,2,19
0,1.438230,2,19
0,1.441663,2,19
0,1.445097,2,19
0,1.451963,2,19
0,1.455397,2,19
0,1.458830,2,19
0,1.462263,2,19
0,1.482863,2,19
0,1.486297,2,19
0,1.489730,2,19
0,1.496597,2,19
0,1.506897,2,19
0,1.513763,2,19
0,1.517197,2,19
0,1.524063,2,19
0,1.527497,2,19
0,1.534363,2,19
0,1.544663,2,19
0,1.551530,2,19
0,1.554963,2,19
0,1.565263,2,19
0,1.572130,2,19
0,1.589297,2,19
0,1.603030,2,19
0,1.606463,2,19
0,1.609897,2,19
0,1.623630,2,19
0,1.640797,2,19
0,1.647663,2,19
0,1.654530,2,19
0,1.657963,2,19
0,1.664830,2,19
0,1.668263,2,19
0,1.681997,2,19
0,1.688863,2,19
0,1.699163,2,19
0,1.723197,2,19
0,1.726630,2,19
0,1.740363,2,19
0,1.743797,2,19
0,1.747230,2,19
0,1.754097,2,19
0,1.757530,2,19
0,1.760963,2,19
0,1.767830,2,19
0,1.771263,2,19
0,1.778130,2,19
0,1.781563,2,19
0,1.795297,2,19
0,1.805597,2,19
0,1.809030,2,19
0,1.822763,2,19
0,1.833063,2,19
0,1.839930,2,19
0,1.850230,2,19
0,1.857097,2,19
0,1.874263,2,19
0,1.884563,2,19
0,1.887997,2,19
0,1.894863,2,19
0,1.898297,2,19
0,1.908597,2,19
0,1.912030,2,19
0,1.915463,2,19
0,1.922330,2,19
0,1.925763,2,19
0,1.939497,2,19
0,1.942930,2,19
0,1.970397,2,19
0,1.987563,2,19
0,1.990997,2,19
0,2.008163,2,19
0,2.015030,2,19
0,2.018463,2,19
0,2.021897,2,19
0,2.035630,2,19
0,2.039063,2,19
0,2.042497,2,19
0,2.059663,2,19
0,2.063097,2,19
0,2.066530,2,19
0,2.087130,2,19
0,2.090563,2,19
0,2.093997,2,19
0,2.097430,2,19
0,2.100863,2,19
0,2.104297,2,19
0,2.107730,2,19
0,2.114597,2,19
0,2.135197,2,19
0,2.138630,2,19
0,2.142063,2,19
0,2.155797,2,19
0,2.162663,2,19
0,2.179830,2,19
0,2.183263,2,19
0,2.186697,2,19
0,2.190130,2,19
0,2.193563,2,19
0,2.196997,2,19
0,2.200430,2,19
0,2.203863,2,19
0,2.214163,2,19
0,2.234763,2,19
0,2.245063,2,19
0,2.248497,2,19
0,2.255363,2,19
0,2.262230,2,19
0,2.269097,2,19
0,2.272530,2,19
0,2.282830,2,19
0,2.286263,2,19
0,2.289697,2,19
0,2.293130,2,19
0,2.296563,2,19
0,2.303430,2,19
0,2.306863,2,19
0,2.317163,2,19
0,2.324030,2,19
0,2.337763,2,19
0,2.341197,2,19
0,2.351497,2,19
0,2.358363,2,19
0,2.361797,2,19
0,2.372097,2,19
0,2.378963,2,19
0,2.392697,2,19
0,2.396130,2,19
0,2.402997,2,19
0,2.413297,2,19
0,2.420163,2,19
0,2.437330,2,19
0,2.440763,2,19
0,2.447630,2,19
0,2.457930,2,19
0,2.468230,2,19
0,2.471663,2,19
0,2.475097,2,19
0,2.485397,2,19
0,2.512863,2,19
0,2.516297,2,19
0,2.523163,2,19
0,2.526597,2,19
0,2.536897,2,19
0,2.550630,2,19
0,2.554063,2,19
0,2.557497,2,19
0,2.560930,2,19
0,2.564363,2,19
0,2.567797,2,19
0,2.574663,2,19
0,2.588397,2,19
0,2.591830,2,19
0,2.605563,2,19
0,2.619297,2,19
0,2.626163,2,19
0,2.629597,2,19
0,2.643330,2,19
0,2.650197,2,19
0,2.670797,2,19
0,2.677663,2,19
0,2.681097,2,19
0,2.684530,2,19
0,2.687963,2,19
0,2.701697,2,19
0,2.705130,2,19
0,2.708563,2,19
0,2.722297,2,19
0,2.729163,2,19
0,2.732597,2,19
0,2.742897,2,19
0,2.753197,2,19
0,2.756630,2,19
0,2.784097,2,19
0,2.787530,2,19
0,2.801263,2,19
0,2.804697,2,19
0,2.811563,2,19
0,2.828730,2,19
0,2.835597,2,19
0,2.839030,2,19
0,2.842463,2,19
0,2.845897,2,19
0,2.852763,2,19
0,2.856197,2,19
0,2.863063,2,19
0,2.869930,2,19
0,2.873363,2,19
0,2.880230,2,19
0,2.887097,2,19
0,2.893963,2,19
0,2.897397,2,19
0,2.904263,2,19
0,2.911130,2,19
0,2.914563,2,19
0,2.935163,2,19
0,2.942030,2,19
0,2.948897,2,19
0,2.952330,2,19
0,2.955763,2,19
0,1.039963,3,19
0,2.001297,3,19
0,2.083697,3,19
0,2.519730,3,19
0,2.990097,3,19
0,1.008377,4,19
0,1.015930,4,19
0,1.026230,4,19
0,1.046830,4,19
0,1.053697,4,19
0,1.074297,4,19
0,1.077730,4,19
0,1.098330,4,19
0,1.105197,4,19
0,1.112063,4,19
0,1.129230,4,19
0,1.149830,4,19
0,1.153263,4,19
0,1.160130,4,19
0,1.177297,4,19
0,1.187597,4,19
0,1.197897,4,19
0,1.208197,4,19
0,1.218497,4,19
0,1.225363,4,19
0,1.249397,4,19
0,1.263130,4,19
0,1.269997,4,19
0,1.273430,4,19
0,1.280297,4,19
0,1.287163,4,19
0,1.290597,4,19
0,1.294030,4,19
0,1.297463,4,19
0,1.300897,4,19
0,1.304330,4,19
0,1.311197,4,19
0,1.314630,4,19
0,1.318063,4,19
0,1.331797,4,19
0,1.335230,4,19
0,1.345530,4,19
0,1.352397,4,19
0,1.355830,4,19
0,1.359263,4,19
0,1.366130,4,19
0,1.372997,4,19
0,1.376430,4,19
0,1.379863,4,19
0,1.390163,4,19
0,1.393597,4,19
0,1.403897,4,19
0,1.410763,4,19
0,1.417630,4,19
0,1.421063,4,19
0,1.448530,4,19
0,1.469130,4,19
0,1.479430,4,19
0,1.493163,4,19
0,1.500030,4,19
0,1.510330,4,19
0,1.520630,4,19
0,1.537797,4,19
0,1.541230,4,19
0,1.548097,4,19
0,1.558397,4,19
0,1.561830,4,19
0,1.568697,4,19
0,1.575563,4,19
0,1.582430,4,19
0,1.585863,4,19
0,1.592730,4,19
0,1.596163,4,19
0,1.599597,4,19
0,1.616763,4,19
0,1.620197,4,19
0,1.627063,4,19
0,1.630497,4,19
0,1.633930,4,19
0,1.637363,4,19
0,1.644230,4,19
0,1.651097,4,19
0,1.661397,4,19
0,1.675130,4,19
0,1.678563,4,19
0,1.685430,4,19
0,1.692297,4,19
0,1.695730,4,19
0,1.702597,4,19
0,1.706030,4,19
0,1.709463,4,19
0,1.712897,4,19
0,1.719763,4,19
0,1.730063,4,19
0,1.733497,4,19
0,1.750663,4,19
0,1.774697,4,19
0,1.784997,4,19
0,1.788430,4,19
0,1.791863,4,19
0,1.798730,4,19
0,1.802163,4,19
0,1.812463,4,19
0,1.815897,4,19
0,1.819330,4,19
0,1.826197,4,19
0,1.829630,4,19
0,1.836497,4,19
0,1.843363,4,19
0,1.846797,4,19
0,1.853663,4,19
0,1.860530,4,19
0,1.863963,4,19
0,1.867397,4,19
0,1.881130,4,19
0,1.891430,4,19
0,1.905163,4,19
0,1.918897,4,19
0,1.932630,4,19
0,1.946363,4,19
0,1.949797,4,19
0,1.953230,4,19
0,1.956663,4,19
0,1.960097,4,19
0,1.973830,4,19
0,1.977263,4,19
0,1.980697,4,19
0,1.984130,4,19
0,1.994430,4,19
0,1.997863,4,19
0,2.011597,4,19
0,2.025330,4,19
0,2.028763,4,19
0,2.032197,4,19
0,2.049363,4,19
0,2.052797,4,19
0,2.056230,4,19
0,2.069963,4,19
0,2.073397,4,19
0,2.076830,4,19
0,2.080263,4,19
0,2.111163,4,19
0,2.118030,4,19
0,2.121463,4,19
0,2.124897,4,19
0,2.131763,4,19
0,2.145497,4,19
0,2.148930,4,19
0,2.152363,4,19
0,2.159230,4,19
0,2.166097,4,19
