day,time,src_node,dst_node
0,1.008240,0,6
0,1.326500,0,6
0,1.963539,0,6
0,1.970480,0,6
0,2.354315,0,6
0,1.020599,1,6
0,1.337451,1,6
0,1.375906,1,6
0,1.723075,1,6
0,1.742398,1,6
0,2.054004,1,6
0,1.002472,2,6
0,1.050307,2,6
0,1.122803,2,6
0,1.136409,2,6
0,1.380556,2,6
0,1.476489,2,6
0,1.524554,2,6
0,1.580626,2,6
0,1.747069,2,6
0,1.756503,2,6
0,1.851690,2,6
0,1.957325,2,6
0,1.982848,2,6
0,2.057293,2,6
0,1.009888,3,6
0,1.657023,3,6
0,1.683456,3,6
0,2.871735,3,6
0,1.002472,4,6
0,1.026451,4,6
0,1.032372,4,6
0,1.112959,4,6
0,1.199302,4,6
0,1.229290,4,6
0,1.279944,4,6
0,1.297989,4,6
0,1.318415,4,6
0,1.414325,4,6
0,1.419898,4,6
0,1.427790,4,6
0,1.441039,4,6
0,1.444192,4,6
0,1.452824,4,6
0,1.454485,4,6
0,1.467563,4,6
0,1.512355,4,6
0,1.523757,4,6
0,1.560916,4,6
0,1.589891,4,6
0,1.651191,4,6
0,1.712425,4,6
0,1.735438,4,6
0,1.751564,4,6
0,1.791263,4,6
0,1.842620,4,6
0,1.859144,4,6
0,1.933645,4,6
0,1.937456,4,6
0,1.959777,4,6
0,1.985843,4,6
0,1.993087,4,6
0,2.020767,4,6
0,1.004944,5,6
0,1.992848,5,6
0,2.319113,5,6
0,1.000000,6,0
0,1.706299,6,0
0,1.793845,6,0
0,3.142825,6,0
0,1.000000,6,1
0,4.946466,6,1
0,1.000824,6,2
0,1.039553,6,2
0,1.040377,6,2
0,1.612280,6,2
0,1.624140,6,2
0,1.679433,6,2
0,1.766385,6,2
0,1.826495,6,2
0,1.980181,6,2
0,2.019898,6,2
0,1.000000,6,3
0,1.272804,6,3
0,2.707974,6,3
0,1.000824,6,4
0,1.115753,6,4
0,1.150931,6,4
0,1.161589,6,4
0,1.184233,6,4
0,1.228640,6,4
0,1.237131,6,4
0,1.329981,6,4
0,1.460323,6,4
0,1.489604,6,4
0,1.647978,6,4
0,1.781441,6,4
0,1.822662,6,4
0,1.858623,6,4
0,1.889061,6,4
0,1.930446,6,4
0,2.037698,6,4
0,1.000000,6,5
0,1.199585,6,5
0,1.369004,6,5
0,1.426886,6,5
0,1.478308,6,5
0,1.516354,6,5
0,1.552253,6,5
0,1.600299,6,5
0,1.627739,6,5
0,1.788267,6,5
0,2.006194,6,5
0,1.001648,6,7
0,1.607928,6,7
0,1.860554,6,7
0,2.068388,6,7
0,1.001648,6,8
0,1.035127,6,8
0,1.636269,6,8
0,1.643356,6,8
0,1.900848,6,8
0,1.997479,6,8
0,2.521070,6,8
0,1.002472,6,9
0,2.882631,6,9
0,1.002472,6,10
0,3.242859,6,10
0,1.003433,6,11
0,1.075533,6,11
0,1.875266,6,11
0,1.917904,6,11
0,3.978547,6,11
0,1.003296,6,12
0,1.049154,6,12
0,1.090643,6,12
0,1.166518,6,12
0,1.300476,6,12
0,1.379801,6,12
0,1.509888,6,12
0,1.592859,6,12
0,1.632343,6,12
0,1.667713,6,12
0,1.715018,6,12
0,1.882794,6,12
0,1.886459,6,12
0,2.013409,6,12
0,1.006866,6,14
0,1.186937,6,14
0,1.211203,6,14
0,1.283161,6,14
0,1.481143,6,14
0,1.852290,6,14
0,2.839005,6,14
0,1.000000,6,15
0,1.049816,6,15
0,1.076357,6,15
0,1.080614,6,15
0,1.109017,6,15
0,1.110954,6,15
0,1.125437,6,15
0,1.127886,6,15
0,1.134016,6,15
0,1.173409,6,15
0,1.183796,6,15
0,1.199070,6,15
0,1.248803,6,15
0,1.303658,6,15
0,1.318894,6,15
0,1.322568,6,15
0,1.338670,6,15
0,1.348011,6,15
0,1.406982,6,15
0,1.412616,6,15
0,1.427790,6,15
0,1.433595,6,15
0,1.446971,6,15
0,1.454901,6,15
0,1.488406,6,15
0,1.501195,6,15
0,1.503886,6,15
0,1.527745,6,15
0,1.587453,6,15
0,1.593298,6,15
0,1.645715,6,15
0,1.646539,6,15
0,1.653555,6,15
0,1.656420,6,15
0,1.661293,6,15
0,1.725739,6,15
0,1.735083,6,15
0,1.742531,6,15
0,1.758782,6,15
0,1.784294,6,15
0,1.795630,6,15
0,1.812649,6,15
0,1.829032,6,15
0,1.846357,6,15
0,1.849066,6,15
0,1.858815,6,15
0,1.946146,6,15
0,2.016325,6,15
0,1.003296,6,16
0,1.111223,6,16
0,1.248024,6,16
0,1.280117,6,16
0,1.450611,6,16
0,1.488326,6,16
0,1.797358,6,16
0,1.890408,6,16
0,2.255742,6,16
0,1.000824,6,17
0,1.220119,6,17
0,1.553655,6,17
0,2.573937,6,17
0,1.004120,6,18
0,1.149817,6,18
0,1.230457,6,18
0,1.330805,6,18
0,1.408683,6,18
0,1.443335,6,18
0,1.723791,6,18
0,1.803420,6,18
0,2.152525,6,18
0,1.004120,6,19
0,1.242782,6,19
0,2.543611,6,19
0,1.004944,6,20
0,2.406968,6,20
0,1.000824,6,21
0,1.093164,6,21
0,1.134840,6,21
0,1.195542,6,21
0,1.210622,6,21
0,1.230473,6,21
0,1.272966,6,21
0,1.282934,6,21
0,1.385551,6,21
0,1.419383,6,21
0,1.489230,6,21
0,1.506389,6,21
0,1.560311,6,21
0,1.627046,6,21
0,1.662117,6,21
0,1.682499,6,21
0,1.704695,6,21
0,1.787443,6,21
0,2.085464,6,21
