0.005320,0.008812,0.044220,0.035260
0.002679,0.007934,0.046493,0.031216
0.012101,0.012536,0.061460,-0.000000
0.006266,-0.000000,0.044412,0.034381
0.559111,-0.000000,-0.000000,0.523670
0.008248,0.017609,0.047490,-0.000000
0.011880,0.016270,0.062664,-0.000000
0.015453,0.176188,0.039015,-0.000000
0.113657,0.111670,-0.000000,-0.000000
0.054716,0.199645,-0.000000,0.120407
0.000002,0.004529,0.040596,0.028961
0.015764,0.031147,-0.000000,-0.000000
0.009345,0.020455,0.054367,-0.000000
0.002539,0.007262,0.040246,-0.000000
0.016197,0.035022,0.063845,0.040583
0.013959,0.036045,0.075757,0.042251
0.008186,0.010242,0.044938,0.035861
0.024501,-0.000000,0.090990,0.047952
0.044231,0.113970,0.100750,-0.000000
0.035115,0.190665,-0.000000,-0.000000
0.003631,-0.000000,0.041661,-0.000000
0.037099,-0.000000,0.101096,0.059458
