0.258941,-0.000000,-0.000000,0.320836
0.012089,0.029948,-0.000000,-0.000000
0.018223,0.354039,-0.000000,-0.000000
0.010481,0.015743,0.074856,-0.000000
0.147714,-0.000000,-0.000000,-0.000000
0.157185,-0.000000,0.067749,-0.000000
0.073584,-0.000000,0.066344,-0.000000
0.019619,0.077577,0.090235,-0.000000
0.002701,0.059201,0.069572,0.142539
0.000000,0.137838,0.079937,0.213896
0.010798,0.027257,-0.000000,-0.000000
0.001942,0.025531,0.073947,0.085238
0.026741,-0.000000,0.078198,-0.000000
0.008308,0.018234,0.074145,-0.000000
0.016734,0.033164,0.073826,-0.000000
0.032491,0.042187,0.073898,-0.000000
0.011707,0.028453,-0.000000,-0.000000
0.022249,0.043357,-0.000000,-0.000000
0.103385,-0.000000,0.097621,-0.000000
0.000000,0.107469,0.079672,0.163151
0.018561,-0.000000,-0.000000,0.074340
0.046547,-0.000000,-0.000000,-0.000000
