0.012895,-0.000000,0.060549
0.011675,-0.000000,0.061218
0.023706,-0.000000,0.059714
0.013158,-0.000000,0.059157
0.010865,0.829397,-0.000000
0.022348,-0.000000,0.057138
0.018911,-0.000000,0.062893
0.146339,-0.000000,0.039423
0.094367,-0.000000,-0.000000
0.168209,-0.000000,-0.000000
0.009830,-0.000000,0.059312
0.034870,-0.000000,-0.000000
0.020684,-0.000000,0.057376
0.015959,-0.000000,0.057758
0.034572,-0.000000,0.057786
0.032017,-0.000000,0.059899
0.011361,-0.000000,0.062577
0.012120,0.073932,0.063316
0.108325,-0.000000,0.054498
0.168919,-0.000000,-0.000000
0.007361,-0.000000,0.062542
0.021510,0.096671,0.064845
