0.017611,0.013202,0.056300
0.015841,0.013873,0.056993
0.023552,0.017640,0.059139
0.017755,0.013918,0.056159
0.431696,-0.000000,-0.000000
0.017897,0.022319,0.055069
0.020105,0.020239,0.058809
0.020292,0.163598,0.043264
0.068083,0.109349,-0.000000
0.060670,0.182323,-0.000000
0.011718,0.009004,0.056669
0.015794,0.034360,0.036647
0.015416,0.020780,0.055403
0.012828,0.016210,0.055215
0.027882,0.035841,0.055133
0.031154,0.027013,0.060418
0.020059,-0.000000,0.056738
0.036487,-0.000000,0.060706
0.048465,0.116008,0.056696
0.027475,0.184323,-0.000000
0.013554,-0.000000,0.056778
0.045668,-0.000000,0.063863
