0.512044,0.359311,0.264228,-0.000000
0.069000,0.161763,0.364254,-0.000000
0.857069,0.670689,0.628370,0.000000
0.322699,0.197716,0.257699,0.000000
54.528537,-0.000000,-0.000000,-0.000000
0.196094,0.879199,0.331991,0.000000
0.140986,0.655702,0.608045,-0.000000
0.099334,7.642482,0.938741,0.002701
0.025261,3.357966,-0.000000,8.779360
8.107530,10.163150,-0.000000,-0.000000
0.016990,0.091036,0.056355,-0.000000
0.011433,1.632330,-0.000000,0.001223
0.064779,1.013578,0.271201,0.000000
0.001427,0.555460,0.127863,0.000248
1.288264,1.568832,1.452752,0.000000
0.384441,1.051753,0.679038,0.000000
0.485009,0.286759,0.401200,-0.000000
0.064229,-0.000000,3.163977,-0.000000
4.807373,5.044099,3.229289,0.000000
0.084809,10.577842,-0.000000,2.009628
0.026418,-0.000000,0.077231,0.131082
2.122481,-0.000000,2.831292,-0.000000
