0.000013,-0.000000,10.200918
0.171844,-0.000000,0.069380
0.000115,1.382747,-0.000000
0.177459,0.153565,0.011835
0.029809,-0.000000,-0.000000
1.509907,-0.000000,0.662398
0.233896,-0.000000,0.032549
10.980194,0.837190,0.664857
0.000000,5.901939,-0.000000
0.000000,10.367583,-0.000000
0.048744,-0.000000,0.006585
0.544260,0.487660,0.011972
0.512475,0.174411,0.079097
0.299521,0.001763,0.009786
0.681606,0.049553,0.093068
1.208069,1.447903,0.340888
0.078820,-0.000000,0.013617
0.220258,-0.000000,-0.000000
2.513659,2.545649,0.703535
2.080376,8.114196,0.881233
0.032646,0.026896,0.031685
0.833452,-0.000000,0.075088
