0.176785,0.464032,-0.000000,-0.000000
0.170827,0.445850,0.536598,-0.000000
3.878454,-0.000000,-0.000000,6.006309
0.095635,0.363301,0.188167,0.355743
3.750842,-0.000000,7.550093,-0.000000
0.165827,0.897367,0.533183,0.539485
0.152629,1.244645,0.597080,-0.000000
0.092273,10.545610,0.126230,1.408282
0.024480,5.583090,-0.000000,5.969622
8.199980,9.253593,-0.000000,-0.000000
0.012777,0.079273,-0.000000,0.043939
0.017795,0.565462,0.058372,0.128102
0.000000,-0.000000,4.433307,-0.000000
0.001929,0.239241,0.007149,-0.000000
0.203609,2.302891,0.360115,1.864596
0.226734,3.075914,0.442387,1.872212
0.142685,0.608697,0.320300,-0.000000
0.027591,2.586084,0.086553,1.264707
8.148938,-0.000000,9.067043,10.923508
0.331603,8.008563,-0.000000,3.346338
0.078095,0.189609,0.074115,-0.000000
0.315185,3.657973,3.858596,-0.000000
