0.053556,0.257044,0.249117,0.155391
0.017634,0.320889,0.358285,0.035882
0.035817,0.468311,1.113009,-0.000000
0.071711,0.311967,0.288403,0.032930
8.461315,-0.000000,-0.000000,0.247814
0.020891,0.710053,0.473883,0.078087
0.000000,0.619515,1.170691,-0.000000
0.042369,9.007212,0.878111,-0.000000
1.163939,5.678185,-0.000000,-0.000000
0.011916,9.879092,-0.000000,8.599444
0.000000,0.054405,0.068908,-0.000000
0.003899,0.992451,0.062643,-0.000000
0.000000,0.662939,0.361560,-0.000000
0.000000,0.406823,0.125548,-0.000000
0.167553,1.500924,0.947346,-0.000000
0.058264,0.914241,1.904238,0.153831
0.103186,-0.000000,0.370776,0.038651
0.117436,-0.000000,2.136915,0.662827
0.356600,6.207072,2.751895,-0.000000
0.320105,9.770581,-0.000000,-0.000000
0.038610,-0.000000,0.047450,-0.000000
0.364505,-0.000000,2.287286,0.000000
