0.096177,0.322819,0.144322
0.083404,0.266742,0.191563
0.222110,0.415295,1.057175
0.103789,0.203954,0.401274
8.419228,-0.000000,-0.000000
0.089745,0.923718,0.663231
0.114256,0.667777,0.868913
0.160597,9.107248,4.873699
0.954997,5.569126,-0.000000
0.946156,9.453727,-0.000000
0.018028,0.107741,0.021657
0.013641,1.227323,-0.000000
0.078256,0.811883,0.234531
0.005912,0.408406,0.328347
0.281946,1.249985,5.051056
0.160275,0.647128,2.585895
0.137499,0.289971,0.220330
0.635014,-0.000000,6.375684
0.729338,6.331156,8.085108
0.405183,10.367993,-0.000000
0.040178,-0.000000,0.032278
0.784324,-0.000000,0.000000
