0.000000,-0.000000,10.956398,-0.000000
0.635335,0.168181,0.159746,0.247679
0.535832,-0.000000,-0.000000,1.568819
0.039210,0.144562,0.072867,0.050141
0.000000,-0.000000,-0.000000,7.090369
0.340081,0.279933,0.315819,0.080360
0.112678,-0.000000,0.029336,0.117364
0.529186,1.999564,3.242686,0.152701
0.000000,4.846062,-0.000000,-0.000000
0.000000,10.271505,-0.000000,-0.000000
0.006351,-0.000000,0.023151,0.046543
0.000000,1.032605,0.226881,0.027951
0.664053,0.364030,0.350639,0.192052
0.016662,0.070383,0.124551,0.001720
1.530330,0.272969,0.318483,0.486441
2.167092,1.843191,0.600903,0.870549
0.000000,-0.000000,0.042028,0.100377
0.599072,-0.000000,-0.000000,0.739883
4.854247,1.769243,1.460279,0.923638
0.336808,9.719801,1.395198,-0.000000
0.024966,-0.000000,0.055104,0.019890
1.732757,-0.000000,0.415883,1.521559
