0.077362,0.163446,0.000000,0.251309
0.039872,0.145765,0.000000,-0.000000
0.135533,-0.000000,0.241781,-0.000000
0.092729,-0.000000,0.000000,-0.000000
10.910343,-0.000000,-0.000000,-0.000000
0.046799,0.638865,0.000000,0.635072
0.031434,0.647082,0.352005,0.975871
0.098789,10.286532,0.000000,-0.000000
1.221191,6.164432,-0.000000,-0.000000
1.207236,10.213915,-0.000000,0.233704
0.004284,0.023812,0.054072,-0.000000
0.006883,1.083002,0.000000,0.087480
0.000000,0.649752,1.352525,0.777057
0.001453,0.043894,0.000000,-0.000000
0.209350,0.941204,0.974404,-0.000000
0.193426,1.079262,1.141001,-0.000000
0.124783,0.250659,0.000000,-0.000000
0.092265,0.704015,0.000000,-0.000000
0.662322,-0.000000,4.348184,6.929389
0.564271,8.997500,-0.000000,-0.000000
0.031892,-0.000000,0.000000,-0.000000
0.121265,0.495749,8.191638,5.113690
