0.008911,-0.000000,0.054899
0.007123,-0.000000,0.055728
0.016951,-0.000000,0.062176
0.008857,-0.000000,0.051964
0.561389,-0.000000,-0.000000
0.007869,0.024066,0.051195
0.009206,0.015854,0.057153
0.012617,0.197875,0.032742
0.083582,0.105259,-0.000000
0.073189,0.198937,-0.000000
0.002621,0.003896,0.051504
0.006694,0.029434,0.041965
0.006411,0.021848,0.053049
0.003539,0.013193,0.050042
0.018569,0.034228,0.055117
0.012165,0.016149,0.065988
0.011430,0.009218,0.051603
0.031247,-0.000000,0.067745
0.038041,0.107292,0.072482
0.029619,0.219199,-0.000000
0.003982,0.003549,0.051627
0.045987,-0.000000,0.073021
