0.011465,0.010055,0.014393,0.009638,0.012348,0.022530,0.018064,0.145716,0.105848,0.184523,0.005163,0.035573,0.020975,0.013374,0.032672,0.032705,0.008917,0.012778,0.104688,0.172505,0.005129,0.020941
-0.000000,-0.000000,-0.000000,-0.000000,0.827660,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.031535,0.057456,-0.000000,-0.000000,0.017324,0.066024
0.053470,0.055059,0.062664,0.056012,-0.000000,0.052347,0.061889,0.029323,-0.000000,-0.000000,0.053735,-0.000000,0.058236,0.051025,0.061716,0.070430,0.057363,0.073244,0.073779,-0.000000,0.052546,0.077163
