0.038847,-0.000000,-0.000000
0.005557,0.006867,0.057347
0.011393,0.018480,0.065487
0.006078,0.007622,0.054447
0.585407,-0.000000,-0.000000
0.006534,0.021337,0.054509
0.007593,0.013665,0.070972
0.018830,0.184126,-0.000000
0.064270,0.129390,-0.000000
0.068258,0.201379,-0.000000
0.001321,0.009124,0.050662
0.007098,0.026724,-0.000000
0.004865,0.016033,0.056207
0.001811,0.014239,0.049396
0.036253,-0.000000,0.093244
0.010968,0.031114,0.078984
0.007169,0.009749,0.054689
0.019399,-0.000000,0.066444
0.032931,0.100493,0.116311
0.028324,0.182198,-0.000000
0.002383,-0.000000,0.050172
0.034710,0.027462,0.081130
